"","date","name","category","value"
"9523",1970-07-18,"Tennessee","S",32919
"9524",1970-07-18,"Louisiana","S",1236869
"9525",1970-07-18,"New.York","S",307973
"9526",1970-07-18,"Michigan","S",815623
"9527",1970-07-18,"Idaho","S",754678
"9528",1970-07-18,"Florida","S",500415
"9529",1970-07-18,"Illinois","S",620996
"9530",1970-07-18,"Montana","S",753540
"9531",1970-07-18,"Minnesota","S",1036633
"9532",1970-07-18,"Indiana","S",172830
"9533",1970-07-18,"Massachusetts","S",9156
"9534",1970-07-18,"Kansas","S",665338
"9535",1970-07-18,"Nevada","S",289090
"9536",1970-07-18,"Vermont","S",338878
"9537",1970-07-18,"Connecticut","S",121
"9538",1970-07-18,"New.Jersey","S",183
"9539",1970-07-18,"North.Carolina","S",43366
"9540",1970-07-18,"Utah","S",985963
"9541",1970-07-18,"North.Dakota","S",515500
"9542",1970-07-18,"South.Carolina","S",17305
"9543",1970-07-18,"Mississippi","S",476814
"9544",1970-07-18,"Colorado","S",928620
"9545",1970-07-18,"South.Dakota","S",585585
"9546",1970-07-18,"Oklahoma","S",449487
"9547",1970-07-18,"Wyoming","S",587924
"9548",1970-07-18,"West.Virginia","S",715458
"9549",1970-07-18,"Maine","S",251567
"9550",1970-07-18,"New.Hampshire","S",35691
"9551",1970-07-18,"Arizona","S",1112406
"9552",1970-07-18,"Rhode.Island","S",33
"9553",1970-07-19,"Maryland","S",779
"9554",1970-07-19,"Iowa","S",914852
"9555",1970-07-19,"Delaware","S",50
"9556",1970-07-19,"Ohio","S",2519
"9557",1970-07-19,"Pennsylvania","S",24803
"9558",1970-07-19,"Nebraska","S",681469
"9559",1970-07-19,"Washington","S",593162
"9560",1970-07-19,"Alabama","S",293955
"9561",1970-07-19,"Arkansas","S",490239
"9562",1970-07-19,"New.Mexico","S",831472
"9563",1970-07-19,"Texas","S",3004681
"9564",1970-07-19,"California","S",4050335
"9565",1970-07-19,"Kentucky","S",313003
"9566",1970-07-19,"Georgia","S",381905
"9567",1970-07-19,"Wisconsin","S",793290
"9568",1970-07-19,"Oregon","S",730330
"9569",1970-07-19,"Missouri","S",1125729
"9570",1970-07-19,"Virginia","S",97147
"9571",1970-07-19,"Tennessee","S",30759
"9572",1970-07-19,"Louisiana","S",1221709
"9573",1970-07-19,"New.York","S",306366
"9574",1970-07-19,"Michigan","S",812192
"9575",1970-07-19,"Idaho","S",754657
"9576",1970-07-19,"Florida","S",499242
"9577",1970-07-19,"Illinois","S",607271
"9578",1970-07-19,"Montana","S",753536
"9579",1970-07-19,"Minnesota","S",1035099
"9580",1970-07-19,"Indiana","S",158860
"9581",1970-07-19,"Massachusetts","S",9156
"9582",1970-07-19,"Kansas","S",661369
"9583",1970-07-19,"Nevada","S",289090
"9584",1970-07-19,"Vermont","S",335892
"9585",1970-07-19,"Connecticut","S",121
"9586",1970-07-19,"New.Jersey","S",183
"9587",1970-07-19,"North.Carolina","S",40685
"9588",1970-07-19,"Utah","S",985830
"9589",1970-07-19,"North.Dakota","S",515481
"9590",1970-07-19,"South.Carolina","S",17239
"9591",1970-07-19,"Mississippi","S",471746
"9592",1970-07-19,"Colorado","S",928265
"9593",1970-07-19,"South.Dakota","S",585580
"9594",1970-07-19,"Oklahoma","S",448218
"9595",1970-07-19,"Wyoming","S",587924
"9596",1970-07-19,"West.Virginia","S",693794
"9597",1970-07-19,"Maine","S",242134
"9598",1970-07-19,"New.Hampshire","S",35246
"9599",1970-07-19,"Arizona","S",1112406
"9600",1970-07-19,"Rhode.Island","S",33
"9601",1970-07-20,"Maryland","S",732
"9602",1970-07-20,"Iowa","S",909347
"9603",1970-07-20,"Delaware","S",50
"9604",1970-07-20,"Ohio","S",2504
"9605",1970-07-20,"Pennsylvania","S",24768
"9606",1970-07-20,"Nebraska","S",681465
"9607",1970-07-20,"Washington","S",592191
"9608",1970-07-20,"Alabama","S",288847
"9609",1970-07-20,"Arkansas","S",486174
"9610",1970-07-20,"New.Mexico","S",831358
"9611",1970-07-20,"Texas","S",2999761
"9612",1970-07-20,"California","S",4019761
"9613",1970-07-20,"Kentucky","S",303376
"9614",1970-07-20,"Georgia","S",362732
"9615",1970-07-20,"Wisconsin","S",788663
"9616",1970-07-20,"Oregon","S",730317
"9617",1970-07-20,"Missouri","S",1115797
"9618",1970-07-20,"Virginia","S",92524
"9619",1970-07-20,"Tennessee","S",28698
"9620",1970-07-20,"Louisiana","S",1210939
"9621",1970-07-20,"New.York","S",304868
"9622",1970-07-20,"Michigan","S",809079
"9623",1970-07-20,"Idaho","S",754628
"9624",1970-07-20,"Florida","S",497977
"9625",1970-07-20,"Illinois","S",591545
"9626",1970-07-20,"Montana","S",753532
"9627",1970-07-20,"Minnesota","S",1033523
"9628",1970-07-20,"Indiana","S",145274
"9629",1970-07-20,"Massachusetts","S",9156
"9630",1970-07-20,"Kansas","S",656273
"9631",1970-07-20,"Nevada","S",289090
"9632",1970-07-20,"Vermont","S",332958
"9633",1970-07-20,"Connecticut","S",121
"9634",1970-07-20,"New.Jersey","S",183
"9635",1970-07-20,"North.Carolina","S",38084
"9636",1970-07-20,"Utah","S",985780
"9637",1970-07-20,"North.Dakota","S",515451
"9638",1970-07-20,"South.Carolina","S",17127
"9639",1970-07-20,"Mississippi","S",466010
"9640",1970-07-20,"Colorado","S",927883
"9641",1970-07-20,"South.Dakota","S",585580
"9642",1970-07-20,"Oklahoma","S",447304
"9643",1970-07-20,"Wyoming","S",587924
"9644",1970-07-20,"West.Virginia","S",669530
"9645",1970-07-20,"Maine","S",232047
"9646",1970-07-20,"New.Hampshire","S",34615
"9647",1970-07-20,"Arizona","S",1112405
"9648",1970-07-20,"Rhode.Island","S",33
"9649",1970-07-21,"Maryland","S",691
"9650",1970-07-21,"Iowa","S",903101
"9651",1970-07-21,"Delaware","S",50
"9652",1970-07-21,"Ohio","S",2503
"9653",1970-07-21,"Pennsylvania","S",24746
"9654",1970-07-21,"Nebraska","S",681458
"9655",1970-07-21,"Washington","S",591192
"9656",1970-07-21,"Alabama","S",284628
"9657",1970-07-21,"Arkansas","S",481858
"9658",1970-07-21,"New.Mexico","S",831221
"9659",1970-07-21,"Texas","S",2995094
"9660",1970-07-21,"California","S",3979920
"9661",1970-07-21,"Kentucky","S",294149
"9662",1970-07-21,"Georgia","S",344348
"9663",1970-07-21,"Wisconsin","S",784364
"9664",1970-07-21,"Oregon","S",730307
"9665",1970-07-21,"Missouri","S",1104668
"9666",1970-07-21,"Virginia","S",87737
"9667",1970-07-21,"Tennessee","S",26708
"9668",1970-07-21,"Louisiana","S",1201948
"9669",1970-07-21,"New.York","S",303662
"9670",1970-07-21,"Michigan","S",806573
"9671",1970-07-21,"Idaho","S",754589
"9672",1970-07-21,"Florida","S",496554
"9673",1970-07-21,"Illinois","S",573930
"9674",1970-07-21,"Montana","S",753528
"9675",1970-07-21,"Minnesota","S",1031559
"9676",1970-07-21,"Indiana","S",132098
"9677",1970-07-21,"Massachusetts","S",9156
"9678",1970-07-21,"Kansas","S",649698
"9679",1970-07-21,"Nevada","S",289090
"9680",1970-07-21,"Vermont","S",329845
"9681",1970-07-21,"Connecticut","S",121
"9682",1970-07-21,"New.Jersey","S",183
"9683",1970-07-21,"North.Carolina","S",35687
"9684",1970-07-21,"Utah","S",985758
"9685",1970-07-21,"North.Dakota","S",515407
"9686",1970-07-21,"South.Carolina","S",16943
"9687",1970-07-21,"Mississippi","S",459599
"9688",1970-07-21,"Colorado","S",927541
"9689",1970-07-21,"South.Dakota","S",585580
"9690",1970-07-21,"Oklahoma","S",446476
"9691",1970-07-21,"Wyoming","S",587924
"9692",1970-07-21,"West.Virginia","S",642286
"9693",1970-07-21,"Maine","S",222255
"9694",1970-07-21,"New.Hampshire","S",33785
"9695",1970-07-21,"Arizona","S",1112402
"9696",1970-07-21,"Rhode.Island","S",33
"9697",1970-07-22,"Maryland","S",665
"9698",1970-07-22,"Iowa","S",896388
"9699",1970-07-22,"Delaware","S",50
"9700",1970-07-22,"Ohio","S",2503
"9701",1970-07-22,"Pennsylvania","S",24715
"9702",1970-07-22,"Nebraska","S",681446
"9703",1970-07-22,"Washington","S",589836
"9704",1970-07-22,"Alabama","S",280767
"9705",1970-07-22,"Arkansas","S",477846
"9706",1970-07-22,"New.Mexico","S",831011
"9707",1970-07-22,"Texas","S",2990679
"9708",1970-07-22,"California","S",3928675
"9709",1970-07-22,"Kentucky","S",283984
"9710",1970-07-22,"Georgia","S",327538
"9711",1970-07-22,"Wisconsin","S",780168
"9712",1970-07-22,"Oregon","S",730295
"9713",1970-07-22,"Missouri","S",1093289
"9714",1970-07-22,"Virginia","S",83020
"9715",1970-07-22,"Tennessee","S",24881
"9716",1970-07-22,"Louisiana","S",1193530
"9717",1970-07-22,"New.York","S",302784
"9718",1970-07-22,"Michigan","S",804430
"9719",1970-07-22,"Idaho","S",754536
"9720",1970-07-22,"Florida","S",494917
"9721",1970-07-22,"Illinois","S",555256
"9722",1970-07-22,"Montana","S",753524
"9723",1970-07-22,"Minnesota","S",1028878
"9724",1970-07-22,"Indiana","S",118180
"9725",1970-07-22,"Massachusetts","S",9156
"9726",1970-07-22,"Kansas","S",641346
"9727",1970-07-22,"Nevada","S",289090
"9728",1970-07-22,"Vermont","S",326564
"9729",1970-07-22,"Connecticut","S",121
"9730",1970-07-22,"New.Jersey","S",183
"9731",1970-07-22,"North.Carolina","S",33652
"9732",1970-07-22,"Utah","S",985731
"9733",1970-07-22,"North.Dakota","S",515349
"9734",1970-07-22,"South.Carolina","S",16648
"9735",1970-07-22,"Mississippi","S",452610
"9736",1970-07-22,"Colorado","S",927302
"9737",1970-07-22,"South.Dakota","S",585580
"9738",1970-07-22,"Oklahoma","S",445572
"9739",1970-07-22,"Wyoming","S",587924
"9740",1970-07-22,"West.Virginia","S",612288
"9741",1970-07-22,"Maine","S",213576
"9742",1970-07-22,"New.Hampshire","S",32824
"9743",1970-07-22,"Arizona","S",1112396
"9744",1970-07-22,"Rhode.Island","S",33
"9745",1970-07-23,"Maryland","S",653
"9746",1970-07-23,"Iowa","S",889789
"9747",1970-07-23,"Delaware","S",50
"9748",1970-07-23,"Ohio","S",2503
"9749",1970-07-23,"Pennsylvania","S",24668
"9750",1970-07-23,"Nebraska","S",681428
"9751",1970-07-23,"Washington","S",587834
"9752",1970-07-23,"Alabama","S",276809
"9753",1970-07-23,"Arkansas","S",474515
"9754",1970-07-23,"New.Mexico","S",830707
"9755",1970-07-23,"Texas","S",2986420
"9756",1970-07-23,"California","S",3865516
"9757",1970-07-23,"Kentucky","S",271763
"9758",1970-07-23,"Georgia","S",312141
"9759",1970-07-23,"Wisconsin","S",775573
"9760",1970-07-23,"Oregon","S",730277
"9761",1970-07-23,"Missouri","S",1082854
"9762",1970-07-23,"Virginia","S",78690
"9763",1970-07-23,"Tennessee","S",23204
"9764",1970-07-23,"Louisiana","S",1185882
"9765",1970-07-23,"New.York","S",302173
"9766",1970-07-23,"Michigan","S",802143
"9767",1970-07-23,"Idaho","S",754462
"9768",1970-07-23,"Florida","S",493107
"9769",1970-07-23,"Illinois","S",536700
"9770",1970-07-23,"Montana","S",753518
"9771",1970-07-23,"Minnesota","S",1025127
"9772",1970-07-23,"Indiana","S",102005
"9773",1970-07-23,"Massachusetts","S",9156
"9774",1970-07-23,"Kansas","S",631361
"9775",1970-07-23,"Nevada","S",289090
"9776",1970-07-23,"Vermont","S",323356
"9777",1970-07-23,"Connecticut","S",121
"9778",1970-07-23,"New.Jersey","S",183
"9779",1970-07-23,"North.Carolina","S",32156
"9780",1970-07-23,"Utah","S",985684
"9781",1970-07-23,"North.Dakota","S",515281
"9782",1970-07-23,"South.Carolina","S",16190
"9783",1970-07-23,"Mississippi","S",445278
"9784",1970-07-23,"Colorado","S",927172
"9785",1970-07-23,"South.Dakota","S",585580
"9786",1970-07-23,"Oklahoma","S",444627
"9787",1970-07-23,"Wyoming","S",587924
"9788",1970-07-23,"West.Virginia","S",580487
"9789",1970-07-23,"Maine","S",206090
"9790",1970-07-23,"New.Hampshire","S",31881
"9791",1970-07-23,"Arizona","S",1112387
"9792",1970-07-23,"Rhode.Island","S",33
"9793",1970-07-24,"Maryland","S",649
"9794",1970-07-24,"Iowa","S",883766
"9795",1970-07-24,"Delaware","S",50
"9796",1970-07-24,"Ohio","S",2503
"9797",1970-07-24,"Pennsylvania","S",24599
"9798",1970-07-24,"Nebraska","S",681399
"9799",1970-07-24,"Washington","S",584951
"9800",1970-07-24,"Alabama","S",272478
"9801",1970-07-24,"Arkansas","S",471716
"9802",1970-07-24,"New.Mexico","S",830289
"9803",1970-07-24,"Texas","S",2982211
"9804",1970-07-24,"California","S",3791856
"9805",1970-07-24,"Kentucky","S",257189
"9806",1970-07-24,"Georgia","S",298148
"9807",1970-07-24,"Wisconsin","S",770126
"9808",1970-07-24,"Oregon","S",730249
"9809",1970-07-24,"Missouri","S",1073949
"9810",1970-07-24,"Virginia","S",75014
"9811",1970-07-24,"Tennessee","S",21561
"9812",1970-07-24,"Louisiana","S",1179564
"9813",1970-07-24,"New.York","S",301740
"9814",1970-07-24,"Michigan","S",799481
"9815",1970-07-24,"Idaho","S",754355
"9816",1970-07-24,"Florida","S",491204
"9817",1970-07-24,"Illinois","S",519209
"9818",1970-07-24,"Montana","S",753511
"9819",1970-07-24,"Minnesota","S",1019936
"9820",1970-07-24,"Indiana","S",83574
"9821",1970-07-24,"Massachusetts","S",9156
"9822",1970-07-24,"Kansas","S",620814
"9823",1970-07-24,"Nevada","S",289090
"9824",1970-07-24,"Vermont","S",320557
"9825",1970-07-24,"Connecticut","S",121
"9826",1970-07-24,"New.Jersey","S",183
"9827",1970-07-24,"North.Carolina","S",31200
"9828",1970-07-24,"Utah","S",985606
"9829",1970-07-24,"North.Dakota","S",515213
"9830",1970-07-24,"South.Carolina","S",15512
"9831",1970-07-24,"Mississippi","S",437980
"9832",1970-07-24,"Colorado","S",927097
"9833",1970-07-24,"South.Dakota","S",585580
"9834",1970-07-24,"Oklahoma","S",443750
"9835",1970-07-24,"Wyoming","S",587924
"9836",1970-07-24,"West.Virginia","S",547953
"9837",1970-07-24,"Maine","S",199416
"9838",1970-07-24,"New.Hampshire","S",31091
"9839",1970-07-24,"Arizona","S",1112373
"9840",1970-07-24,"Rhode.Island","S",33
"9841",1970-07-25,"Maryland","S",649
"9842",1970-07-25,"Iowa","S",878413
"9843",1970-07-25,"Delaware","S",50
"9844",1970-07-25,"Ohio","S",2503
"9845",1970-07-25,"Pennsylvania","S",24507
"9846",1970-07-25,"Nebraska","S",681357
"9847",1970-07-25,"Washington","S",581082
"9848",1970-07-25,"Alabama","S",267835
"9849",1970-07-25,"Arkansas","S",468985
"9850",1970-07-25,"New.Mexico","S",829754
"9851",1970-07-25,"Texas","S",2977907
"9852",1970-07-25,"California","S",3710583
"9853",1970-07-25,"Kentucky","S",241135
"9854",1970-07-25,"Georgia","S",286502
"9855",1970-07-25,"Wisconsin","S",763715
"9856",1970-07-25,"Oregon","S",730209
"9857",1970-07-25,"Missouri","S",1066382
"9858",1970-07-25,"Virginia","S",72082
"9859",1970-07-25,"Tennessee","S",19845
"9860",1970-07-25,"Louisiana","S",1174647
"9861",1970-07-25,"New.York","S",301357
"9862",1970-07-25,"Michigan","S",796589
"9863",1970-07-25,"Idaho","S",754204
"9864",1970-07-25,"Florida","S",489326
"9865",1970-07-25,"Illinois","S",503144
"9866",1970-07-25,"Montana","S",753502
"9867",1970-07-25,"Minnesota","S",1013014
"9868",1970-07-25,"Indiana","S",64762
"9869",1970-07-25,"Massachusetts","S",9156
"9870",1970-07-25,"Kansas","S",611670
"9871",1970-07-25,"Nevada","S",289090
"9872",1970-07-25,"Vermont","S",318366
"9873",1970-07-25,"Connecticut","S",121
"9874",1970-07-25,"New.Jersey","S",183
"9875",1970-07-25,"North.Carolina","S",30591
"9876",1970-07-25,"Utah","S",985479
"9877",1970-07-25,"North.Dakota","S",515158
"9878",1970-07-25,"South.Carolina","S",14565
"9879",1970-07-25,"Mississippi","S",431157
"9880",1970-07-25,"Colorado","S",927023
"9881",1970-07-25,"South.Dakota","S",585580
"9882",1970-07-25,"Oklahoma","S",443035
"9883",1970-07-25,"Wyoming","S",587924
"9884",1970-07-25,"West.Virginia","S",516092
"9885",1970-07-25,"Maine","S",193631
"9886",1970-07-25,"New.Hampshire","S",30445
"9887",1970-07-25,"Arizona","S",1112356
"9888",1970-07-25,"Rhode.Island","S",33
"9889",1970-07-26,"Maryland","S",649
"9890",1970-07-26,"Iowa","S",873796
"9891",1970-07-26,"Delaware","S",50
"9892",1970-07-26,"Ohio","S",2503
"9893",1970-07-26,"Pennsylvania","S",24398
"9894",1970-07-26,"Nebraska","S",681301
"9895",1970-07-26,"Washington","S",576396
"9896",1970-07-26,"Alabama","S",263290
"9897",1970-07-26,"Arkansas","S",465961
"9898",1970-07-26,"New.Mexico","S",829123
"9899",1970-07-26,"Texas","S",2973229
"9900",1970-07-26,"California","S",3626054
"9901",1970-07-26,"Kentucky","S",225423
"9902",1970-07-26,"Georgia","S",278132
"9903",1970-07-26,"Wisconsin","S",756371
"9904",1970-07-26,"Oregon","S",730158
"9905",1970-07-26,"Missouri","S",1059484
"9906",1970-07-26,"Virginia","S",69696
"9907",1970-07-26,"Tennessee","S",17999
"9908",1970-07-26,"Louisiana","S",1170697
"9909",1970-07-26,"New.York","S",300927
"9910",1970-07-26,"Michigan","S",793778
"9911",1970-07-26,"Idaho","S",753995
"9912",1970-07-26,"Florida","S",487684
"9913",1970-07-26,"Illinois","S",488656
"9914",1970-07-26,"Montana","S",753490
"9915",1970-07-26,"Minnesota","S",1004323
"9916",1970-07-26,"Indiana","S",47898
"9917",1970-07-26,"Massachusetts","S",9156
"9918",1970-07-26,"Kansas","S",605578
"9919",1970-07-26,"Nevada","S",289090
"9920",1970-07-26,"Vermont","S",316626
"9921",1970-07-26,"Connecticut","S",121
"9922",1970-07-26,"New.Jersey","S",183
"9923",1970-07-26,"North.Carolina","S",30142
"9924",1970-07-26,"Utah","S",985283
"9925",1970-07-26,"North.Dakota","S",515115
"9926",1970-07-26,"South.Carolina","S",13347
"9927",1970-07-26,"Mississippi","S",425335
"9928",1970-07-26,"Colorado","S",926922
"9929",1970-07-26,"South.Dakota","S",585580
"9930",1970-07-26,"Oklahoma","S",442486
"9931",1970-07-26,"Wyoming","S",587924
"9932",1970-07-26,"West.Virginia","S",487559
"9933",1970-07-26,"Maine","S",189243
"9934",1970-07-26,"New.Hampshire","S",29833
"9935",1970-07-26,"Arizona","S",1112337
"9936",1970-07-26,"Rhode.Island","S",33
"9937",1970-07-27,"Maryland","S",649
"9938",1970-07-27,"Iowa","S",870104
"9939",1970-07-27,"Delaware","S",50
"9940",1970-07-27,"Ohio","S",2503
"9941",1970-07-27,"Pennsylvania","S",24292
"9942",1970-07-27,"Nebraska","S",681237
"9943",1970-07-27,"Washington","S",571492
"9944",1970-07-27,"Alabama","S",259396
"9945",1970-07-27,"Arkansas","S",462636
"9946",1970-07-27,"New.Mexico","S",828458
"9947",1970-07-27,"Texas","S",2967995
"9948",1970-07-27,"California","S",3543143
"9949",1970-07-27,"Kentucky","S",212022
"9950",1970-07-27,"Georgia","S",272614
"9951",1970-07-27,"Wisconsin","S",747865
"9952",1970-07-27,"Oregon","S",730102
"9953",1970-07-27,"Missouri","S",1052616
"9954",1970-07-27,"Virginia","S",67472
"9955",1970-07-27,"Tennessee","S",16100
"9956",1970-07-27,"Louisiana","S",1167328
"9957",1970-07-27,"New.York","S",300427
"9958",1970-07-27,"Michigan","S",791294
"9959",1970-07-27,"Idaho","S",753714
"9960",1970-07-27,"Florida","S",486431
"9961",1970-07-27,"Illinois","S",476256
"9962",1970-07-27,"Montana","S",753477
"9963",1970-07-27,"Minnesota","S",994122
"9964",1970-07-27,"Indiana","S",34319
"9965",1970-07-27,"Massachusetts","S",9156
"9966",1970-07-27,"Kansas","S",602466
"9967",1970-07-27,"Nevada","S",289090
"9968",1970-07-27,"Vermont","S",314889
"9969",1970-07-27,"Connecticut","S",121
"9970",1970-07-27,"New.Jersey","S",183
"9971",1970-07-27,"North.Carolina","S",29794
"9972",1970-07-27,"Utah","S",984988
"9973",1970-07-27,"North.Dakota","S",515080
"9974",1970-07-27,"South.Carolina","S",11940
"9975",1970-07-27,"Mississippi","S",420898
"9976",1970-07-27,"Colorado","S",926774
"9977",1970-07-27,"South.Dakota","S",585580
"9978",1970-07-27,"Oklahoma","S",442070
"9979",1970-07-27,"Wyoming","S",587924
"9980",1970-07-27,"West.Virginia","S",465220
"9981",1970-07-27,"Maine","S",186375
"9982",1970-07-27,"New.Hampshire","S",29207
"9983",1970-07-27,"Arizona","S",1112319
"9984",1970-07-27,"Rhode.Island","S",33
"9985",1970-07-28,"Maryland","S",649
"9986",1970-07-28,"Iowa","S",867247
"9987",1970-07-28,"Delaware","S",50
"9988",1970-07-28,"Ohio","S",2503
"9989",1970-07-28,"Pennsylvania","S",24215
"9990",1970-07-28,"Nebraska","S",681174
"9991",1970-07-28,"Washington","S",567313
"9992",1970-07-28,"Alabama","S",256494
"9993",1970-07-28,"Arkansas","S",459315
"9994",1970-07-28,"New.Mexico","S",827847
"9995",1970-07-28,"Texas","S",2962208
"9996",1970-07-28,"California","S",3462957
"9997",1970-07-28,"Kentucky","S",201939
"9998",1970-07-28,"Georgia","S",268393
"9999",1970-07-28,"Wisconsin","S",737491
"10000",1970-07-28,"Oregon","S",730052
"10001",1970-07-28,"Missouri","S",1045551
"10002",1970-07-28,"Virginia","S",65141
"10003",1970-07-28,"Tennessee","S",14379
"10004",1970-07-28,"Louisiana","S",1164385
"10005",1970-07-28,"New.York","S",299885
"10006",1970-07-28,"Michigan","S",789187
"10007",1970-07-28,"Idaho","S",753349
"10008",1970-07-28,"Florida","S",485415
"10009",1970-07-28,"Illinois","S",466082
"10010",1970-07-28,"Montana","S",753466
"10011",1970-07-28,"Minnesota","S",982930
"10012",1970-07-28,"Indiana","S",24408
"10013",1970-07-28,"Massachusetts","S",9156
"10014",1970-07-28,"Kansas","S",600905
"10015",1970-07-28,"Nevada","S",289090
"10016",1970-07-28,"Vermont","S",312819
"10017",1970-07-28,"Connecticut","S",121
"10018",1970-07-28,"New.Jersey","S",183
"10019",1970-07-28,"North.Carolina","S",29572
"10020",1970-07-28,"Utah","S",984557
"10021",1970-07-28,"North.Dakota","S",515054
"10022",1970-07-28,"South.Carolina","S",10524
"10023",1970-07-28,"Mississippi","S",417613
"10024",1970-07-28,"Colorado","S",926554
"10025",1970-07-28,"South.Dakota","S",585580
"10026",1970-07-28,"Oklahoma","S",441759
"10027",1970-07-28,"Wyoming","S",587924
"10028",1970-07-28,"West.Virginia","S",449832
"10029",1970-07-28,"Maine","S",184417
"10030",1970-07-28,"New.Hampshire","S",28625
"10031",1970-07-28,"Arizona","S",1112302
"10032",1970-07-28,"Rhode.Island","S",33
"10033",1970-07-29,"Maryland","S",649
"10034",1970-07-29,"Iowa","S",864817
"10035",1970-07-29,"Delaware","S",50
"10036",1970-07-29,"Ohio","S",2503
"10037",1970-07-29,"Pennsylvania","S",24176
"10038",1970-07-29,"Nebraska","S",681120
"10039",1970-07-29,"Washington","S",564548
"10040",1970-07-29,"Alabama","S",254422
"10041",1970-07-29,"Arkansas","S",456450
"10042",1970-07-29,"New.Mexico","S",827354
"10043",1970-07-29,"Texas","S",2955961
"10044",1970-07-29,"California","S",3382481
"10045",1970-07-29,"Kentucky","S",194731
"10046",1970-07-29,"Georgia","S",264171
"10047",1970-07-29,"Wisconsin","S",724470
"10048",1970-07-29,"Oregon","S",730017
"10049",1970-07-29,"Missouri","S",1038329
"10050",1970-07-29,"Virginia","S",62665
"10051",1970-07-29,"Tennessee","S",13078
"10052",1970-07-29,"Louisiana","S",1161698
"10053",1970-07-29,"New.York","S",299383
"10054",1970-07-29,"Michigan","S",787377
"10055",1970-07-29,"Idaho","S",752895
"10056",1970-07-29,"Florida","S",484306
"10057",1970-07-29,"Illinois","S",457171
"10058",1970-07-29,"Montana","S",753459
"10059",1970-07-29,"Minnesota","S",971675
"10060",1970-07-29,"Indiana","S",17993
"10061",1970-07-29,"Massachusetts","S",9156
"10062",1970-07-29,"Kansas","S",599596
"10063",1970-07-29,"Nevada","S",289090
"10064",1970-07-29,"Vermont","S",310367
"10065",1970-07-29,"Connecticut","S",121
"10066",1970-07-29,"New.Jersey","S",183
"10067",1970-07-29,"North.Carolina","S",29475
"10068",1970-07-29,"Utah","S",983939
"10069",1970-07-29,"North.Dakota","S",515037
"10070",1970-07-29,"South.Carolina","S",9329
"10071",1970-07-29,"Mississippi","S",414783
"10072",1970-07-29,"Colorado","S",926236
"10073",1970-07-29,"South.Dakota","S",585580
"10074",1970-07-29,"Oklahoma","S",441527
"10075",1970-07-29,"Wyoming","S",587924
"10076",1970-07-29,"West.Virginia","S",439626
"10077",1970-07-29,"Maine","S",182738
"10078",1970-07-29,"New.Hampshire","S",28155
"10079",1970-07-29,"Arizona","S",1112285
"10080",1970-07-29,"Rhode.Island","S",33
"10081",1970-07-30,"Maryland","S",649
"10082",1970-07-30,"Iowa","S",862342
"10083",1970-07-30,"Delaware","S",50
"10084",1970-07-30,"Ohio","S",2503
"10085",1970-07-30,"Pennsylvania","S",24164
"10086",1970-07-30,"Nebraska","S",681070
"10087",1970-07-30,"Washington","S",563033
"10088",1970-07-30,"Alabama","S",252716
"10089",1970-07-30,"Arkansas","S",454328
"10090",1970-07-30,"New.Mexico","S",827007
"10091",1970-07-30,"Texas","S",2949403
"10092",1970-07-30,"California","S",3302474
"10093",1970-07-30,"Kentucky","S",189038
"10094",1970-07-30,"Georgia","S",259439
"10095",1970-07-30,"Wisconsin","S",708459
"10096",1970-07-30,"Oregon","S",729997
"10097",1970-07-30,"Missouri","S",1031028
"10098",1970-07-30,"Virginia","S",59988
"10099",1970-07-30,"Tennessee","S",12279
"10100",1970-07-30,"Louisiana","S",1159052
"10101",1970-07-30,"New.York","S",299007
"10102",1970-07-30,"Michigan","S",785766
"10103",1970-07-30,"Idaho","S",752340
"10104",1970-07-30,"Florida","S",482917
"10105",1970-07-30,"Illinois","S",448155
"10106",1970-07-30,"Montana","S",753456
"10107",1970-07-30,"Minnesota","S",961738
"10108",1970-07-30,"Indiana","S",14342
"10109",1970-07-30,"Massachusetts","S",9156
"10110",1970-07-30,"Kansas","S",597900
"10111",1970-07-30,"Nevada","S",289090
"10112",1970-07-30,"Vermont","S",307706
"10113",1970-07-30,"Connecticut","S",121
"10114",1970-07-30,"New.Jersey","S",183
"10115",1970-07-30,"North.Carolina","S",29449
"10116",1970-07-30,"Utah","S",983053
"10117",1970-07-30,"North.Dakota","S",515029
"10118",1970-07-30,"South.Carolina","S",8535
"10119",1970-07-30,"Mississippi","S",411909
"10120",1970-07-30,"Colorado","S",925789
"10121",1970-07-30,"South.Dakota","S",585580
"10122",1970-07-30,"Oklahoma","S",441360
"10123",1970-07-30,"Wyoming","S",587924
"10124",1970-07-30,"West.Virginia","S",432392
"10125",1970-07-30,"Maine","S",181206
"10126",1970-07-30,"New.Hampshire","S",27829
"10127",1970-07-30,"Arizona","S",1112270
"10128",1970-07-30,"Rhode.Island","S",33
"10129",1970-07-31,"Maryland","S",649
"10130",1970-07-31,"Iowa","S",859431
"10131",1970-07-31,"Delaware","S",50
"10132",1970-07-31,"Ohio","S",2503
"10133",1970-07-31,"Pennsylvania","S",24162
"10134",1970-07-31,"Nebraska","S",681006
"10135",1970-07-31,"Washington","S",562080
"10136",1970-07-31,"Alabama","S",250991
"10137",1970-07-31,"Arkansas","S",452806
"10138",1970-07-31,"New.Mexico","S",826787
"10139",1970-07-31,"Texas","S",2942814
"10140",1970-07-31,"California","S",3231760
"10141",1970-07-31,"Kentucky","S",183665
