"","date","name","category","value"
"3650",1970-03-18,"Iowa",19,2280452
"3651",1970-03-18,"Delaware",4,418184
"3652",1970-03-18,"Ohio",42,3734825
"3653",1970-03-18,"Pennsylvania",43,5323785
"3654",1970-03-18,"Nebraska",12,1071785
"3655",1970-03-18,"Washington",36,1813962
"3656",1970-03-18,"Alabama",25,2443357
"3657",1970-03-18,"Arkansas",14,1470876
"3658",1970-03-18,"New.Mexico",13,1191782
"3659",1970-03-18,"Texas",47,6692528
"3660",1970-03-18,"California",48,12126200
"3661",1970-03-18,"Kentucky",26,2285894
"3662",1970-03-18,"Georgia",39,2359007
"3663",1970-03-18,"Wisconsin",30,2782981
"3664",1970-03-18,"Oregon",22,1535748
"3665",1970-03-18,"Missouri",33,2875704
"3666",1970-03-18,"Virginia",37,2741053
"3667",1970-03-18,"Tennessee",31,2237644
"3668",1970-03-18,"Louisiana",23,2740454
"3669",1970-03-18,"New.York",45,2945394
"3670",1970-03-18,"Michigan",40,4460053
"3671",1970-03-18,"Idaho",10,1003328
"3672",1970-03-18,"Florida",46,3249584
"3673",1970-03-18,"Illinois",44,3659855
"3674",1970-03-18,"Montana",7,769071
"3675",1970-03-18,"Minnesota",28,2183455
"3676",1970-03-18,"Indiana",35,3579234
"3677",1970-03-18,"Massachusetts",29,654555
"3678",1970-03-18,"Kansas",17,1475215
"3679",1970-03-18,"Nevada",15,372288
"3680",1970-03-18,"Vermont",2,634153
"3681",1970-03-18,"Connecticut",20,436528
"3682",1970-03-18,"New.Jersey",41,579663
"3683",1970-03-18,"North.Carolina",38,3328003
"3684",1970-03-18,"Utah",18,1083269
"3685",1970-03-18,"North.Dakota",3,525853
"3686",1970-03-18,"South.Carolina",24,1127005
"3687",1970-03-18,"Mississippi",16,1983058
"3688",1970-03-18,"Colorado",27,4725756
"3689",1970-03-18,"South.Dakota",5,617269
"3690",1970-03-18,"Oklahoma",21,1578166
"3691",1970-03-18,"Wyoming",1,587924
"3692",1970-03-18,"West.Virginia",11,1743015
"3693",1970-03-18,"Maine",8,920828
"3694",1970-03-18,"New.Hampshire",9,604897
"3695",1970-03-18,"Arizona",32,1303882
"3696",1970-03-18,"Rhode.Island",6,1015
"3697",1970-03-19,"Maryland",34,689052
"3698",1970-03-19,"Iowa",19,2267833
"3699",1970-03-19,"Delaware",4,415710
"3700",1970-03-19,"Ohio",42,3584302
"3701",1970-03-19,"Pennsylvania",43,5186153
"3702",1970-03-19,"Nebraska",12,1066426
"3703",1970-03-19,"Washington",36,1783794
"3704",1970-03-19,"Alabama",25,2409217
"3705",1970-03-19,"Arkansas",14,1461503
"3706",1970-03-19,"New.Mexico",13,1188404
"3707",1970-03-19,"Texas",47,6616496
"3708",1970-03-19,"California",48,11947070
"3709",1970-03-19,"Kentucky",26,2249064
"3710",1970-03-19,"Georgia",39,2314153
"3711",1970-03-19,"Wisconsin",30,2720266
"3712",1970-03-19,"Oregon",22,1498562
"3713",1970-03-19,"Missouri",33,2857516
"3714",1970-03-19,"Virginia",37,2706087
"3715",1970-03-19,"Tennessee",31,2196585
"3716",1970-03-19,"Louisiana",23,2728133
"3717",1970-03-19,"New.York",45,2859144
"3718",1970-03-19,"Michigan",40,4397298
"3719",1970-03-19,"Idaho",10,997366
"3720",1970-03-19,"Florida",46,3110401
"3721",1970-03-19,"Illinois",44,3631150
"3722",1970-03-19,"Montana",7,768556
"3723",1970-03-19,"Minnesota",28,2162373
"3724",1970-03-19,"Indiana",35,3535704
"3725",1970-03-19,"Massachusetts",29,598746
"3726",1970-03-19,"Kansas",17,1460269
"3727",1970-03-19,"Nevada",15,369800
"3728",1970-03-19,"Vermont",2,634153
"3729",1970-03-19,"Connecticut",20,344352
"3730",1970-03-19,"New.Jersey",41,501384
"3731",1970-03-19,"North.Carolina",38,3259395
"3732",1970-03-19,"Utah",18,1066145
"3733",1970-03-19,"North.Dakota",3,525564
"3734",1970-03-19,"South.Carolina",24,1092910
"3735",1970-03-19,"Mississippi",16,1971467
"3736",1970-03-19,"Colorado",27,4721159
"3737",1970-03-19,"South.Dakota",5,615234
"3738",1970-03-19,"Oklahoma",21,1567010
"3739",1970-03-19,"Wyoming",1,587924
"3740",1970-03-19,"West.Virginia",11,1730335
"3741",1970-03-19,"Maine",8,911940
"3742",1970-03-19,"New.Hampshire",9,584999
"3743",1970-03-19,"Arizona",32,1286076
"3744",1970-03-19,"Rhode.Island",6,952
"3745",1970-03-20,"Maryland",34,670493
"3746",1970-03-20,"Iowa",19,2252995
"3747",1970-03-20,"Delaware",4,413638
"3748",1970-03-20,"Ohio",42,3427581
"3749",1970-03-20,"Pennsylvania",43,5044123
"3750",1970-03-20,"Nebraska",12,1060268
"3751",1970-03-20,"Washington",36,1755822
"3752",1970-03-20,"Alabama",25,2375524
"3753",1970-03-20,"Arkansas",14,1452700
"3754",1970-03-20,"New.Mexico",13,1185800
"3755",1970-03-20,"Texas",47,6547825
"3756",1970-03-20,"California",48,11779000
"3757",1970-03-20,"Kentucky",26,2212369
"3758",1970-03-20,"Georgia",39,2269787
"3759",1970-03-20,"Wisconsin",30,2663876
"3760",1970-03-20,"Oregon",22,1460944
"3761",1970-03-20,"Missouri",33,2841430
"3762",1970-03-20,"Virginia",37,2677624
"3763",1970-03-20,"Tennessee",31,2153825
"3764",1970-03-20,"Louisiana",23,2715546
"3765",1970-03-20,"New.York",45,2773894
"3766",1970-03-20,"Michigan",40,4341499
"3767",1970-03-20,"Idaho",10,990590
"3768",1970-03-20,"Florida",46,2972549
"3769",1970-03-20,"Illinois",44,3603869
"3770",1970-03-20,"Montana",7,768163
"3771",1970-03-20,"Minnesota",28,2144343
"3772",1970-03-20,"Indiana",35,3492586
"3773",1970-03-20,"Massachusetts",29,549000
"3774",1970-03-20,"Kansas",17,1444228
"3775",1970-03-20,"Nevada",15,367793
"3776",1970-03-20,"Vermont",2,634152
"3777",1970-03-20,"Connecticut",20,275842
"3778",1970-03-20,"New.Jersey",41,434089
"3779",1970-03-20,"North.Carolina",38,3189396
"3780",1970-03-20,"Utah",18,1054033
"3781",1970-03-20,"North.Dakota",3,525224
"3782",1970-03-20,"South.Carolina",24,1059603
"3783",1970-03-20,"Mississippi",16,1961080
"3784",1970-03-20,"Colorado",27,4716055
"3785",1970-03-20,"South.Dakota",5,613448
"3786",1970-03-20,"Oklahoma",21,1555588
"3787",1970-03-20,"Wyoming",1,587924
"3788",1970-03-20,"West.Virginia",11,1720634
"3789",1970-03-20,"Maine",8,903090
"3790",1970-03-20,"New.Hampshire",9,564989
"3791",1970-03-20,"Arizona",32,1269993
"3792",1970-03-20,"Rhode.Island",6,937
"3793",1970-03-21,"Maryland",34,654784
"3794",1970-03-21,"Iowa",19,2235092
"3795",1970-03-21,"Delaware",4,411412
"3796",1970-03-21,"Ohio",42,3271715
"3797",1970-03-21,"Pennsylvania",43,4895101
"3798",1970-03-21,"Nebraska",12,1053862
"3799",1970-03-21,"Washington",36,1730046
"3800",1970-03-21,"Alabama",25,2342704
"3801",1970-03-21,"Arkansas",14,1444315
"3802",1970-03-21,"New.Mexico",13,1183948
"3803",1970-03-21,"Texas",47,6489491
"3804",1970-03-21,"California",48,11621150
"3805",1970-03-21,"Kentucky",26,2176841
"3806",1970-03-21,"Georgia",39,2225360
"3807",1970-03-21,"Wisconsin",30,2612909
"3808",1970-03-21,"Oregon",22,1423999
"3809",1970-03-21,"Missouri",33,2827451
"3810",1970-03-21,"Virginia",37,2654166
"3811",1970-03-21,"Tennessee",31,2109551
"3812",1970-03-21,"Louisiana",23,2702207
"3813",1970-03-21,"New.York",45,2690107
"3814",1970-03-21,"Michigan",40,4288995
"3815",1970-03-21,"Idaho",10,982567
"3816",1970-03-21,"Florida",46,2832295
"3817",1970-03-21,"Illinois",44,3578575
"3818",1970-03-21,"Montana",7,767903
"3819",1970-03-21,"Minnesota",28,2128674
"3820",1970-03-21,"Indiana",35,3449553
"3821",1970-03-21,"Massachusetts",29,507163
"3822",1970-03-21,"Kansas",17,1425784
"3823",1970-03-21,"Nevada",15,366221
"3824",1970-03-21,"Vermont",2,634147
"3825",1970-03-21,"Connecticut",20,226587
"3826",1970-03-21,"New.Jersey",41,377013
"3827",1970-03-21,"North.Carolina",38,3119521
"3828",1970-03-21,"Utah",18,1045677
"3829",1970-03-21,"North.Dakota",3,524814
"3830",1970-03-21,"South.Carolina",24,1025979
"3831",1970-03-21,"Mississippi",16,1951295
"3832",1970-03-21,"Colorado",27,4710170
"3833",1970-03-21,"South.Dakota",5,612015
"3834",1970-03-21,"Oklahoma",21,1543686
"3835",1970-03-21,"Wyoming",1,587924
"3836",1970-03-21,"West.Virginia",11,1713740
"3837",1970-03-21,"Maine",8,893856
"3838",1970-03-21,"New.Hampshire",9,545502
"3839",1970-03-21,"Arizona",32,1255039
"3840",1970-03-21,"Rhode.Island",6,934
"3841",1970-03-22,"Maryland",34,640447
"3842",1970-03-22,"Iowa",19,2213752
"3843",1970-03-22,"Delaware",4,408649
"3844",1970-03-22,"Ohio",42,3124683
"3845",1970-03-22,"Pennsylvania",43,4738635
"3846",1970-03-22,"Nebraska",12,1047811
"3847",1970-03-22,"Washington",36,1705620
"3848",1970-03-22,"Alabama",25,2311279
"3849",1970-03-22,"Arkansas",14,1436055
"3850",1970-03-22,"New.Mexico",13,1182626
"3851",1970-03-22,"Texas",47,6442366
"3852",1970-03-22,"California",48,11472080
"3853",1970-03-22,"Kentucky",26,2143668
"3854",1970-03-22,"Georgia",39,2181457
"3855",1970-03-22,"Wisconsin",30,2564573
"3856",1970-03-22,"Oregon",22,1388233
"3857",1970-03-22,"Missouri",33,2815177
"3858",1970-03-22,"Virginia",37,2633788
"3859",1970-03-22,"Tennessee",31,2064491
"3860",1970-03-22,"Louisiana",23,2687115
"3861",1970-03-22,"New.York",45,2608635
"3862",1970-03-22,"Michigan",40,4237595
"3863",1970-03-22,"Idaho",10,973355
"3864",1970-03-22,"Florida",46,2688470
"3865",1970-03-22,"Illinois",44,3555150
"3866",1970-03-22,"Montana",7,767743
"3867",1970-03-22,"Minnesota",28,2114219
"3868",1970-03-22,"Indiana",35,3406108
"3869",1970-03-22,"Massachusetts",29,472783
"3870",1970-03-22,"Kansas",17,1405398
"3871",1970-03-22,"Nevada",15,364965
"3872",1970-03-22,"Vermont",2,634137
"3873",1970-03-22,"Connecticut",20,189654
"3874",1970-03-22,"New.Jersey",41,329855
"3875",1970-03-22,"North.Carolina",38,3051607
"3876",1970-03-22,"Utah",18,1040281
"3877",1970-03-22,"North.Dakota",3,524335
"3878",1970-03-22,"South.Carolina",24,991895
"3879",1970-03-22,"Mississippi",16,1941399
"3880",1970-03-22,"Colorado",27,4703334
"3881",1970-03-22,"South.Dakota",5,610915
"3882",1970-03-22,"Oklahoma",21,1531072
"3883",1970-03-22,"Wyoming",1,587924
"3884",1970-03-22,"West.Virginia",11,1708411
"3885",1970-03-22,"Maine",8,883466
"3886",1970-03-22,"New.Hampshire",9,527230
"3887",1970-03-22,"Arizona",32,1241173
"3888",1970-03-22,"Rhode.Island",6,934
"3889",1970-03-23,"Maryland",34,626525
"3890",1970-03-23,"Iowa",19,2188950
"3891",1970-03-23,"Delaware",4,405255
"3892",1970-03-23,"Ohio",42,2992810
"3893",1970-03-23,"Pennsylvania",43,4576273
"3894",1970-03-23,"Nebraska",12,1042318
"3895",1970-03-23,"Washington",36,1681245
"3896",1970-03-23,"Alabama",25,2281427
"3897",1970-03-23,"Arkansas",14,1427694
"3898",1970-03-23,"New.Mexico",13,1181516
"3899",1970-03-23,"Texas",47,6404019
"3900",1970-03-23,"California",48,11332080
"3901",1970-03-23,"Kentucky",26,2113482
"3902",1970-03-23,"Georgia",39,2139723
"3903",1970-03-23,"Wisconsin",30,2515747
"3904",1970-03-23,"Oregon",22,1353655
"3905",1970-03-23,"Missouri",33,2804040
"3906",1970-03-23,"Virginia",37,2614824
"3907",1970-03-23,"Tennessee",31,2019524
"3908",1970-03-23,"Louisiana",23,2669106
"3909",1970-03-23,"New.York",45,2530765
"3910",1970-03-23,"Michigan",40,4185492
"3911",1970-03-23,"Idaho",10,963486
"3912",1970-03-23,"Florida",46,2542926
"3913",1970-03-23,"Illinois",44,3532818
"3914",1970-03-23,"Montana",7,767644
"3915",1970-03-23,"Minnesota",28,2099928
"3916",1970-03-23,"Indiana",35,3361619
"3917",1970-03-23,"Massachusetts",29,444439
"3918",1970-03-23,"Kansas",17,1384780
"3919",1970-03-23,"Nevada",15,363904
"3920",1970-03-23,"Vermont",2,634114
"3921",1970-03-23,"Connecticut",20,159069
"3922",1970-03-23,"New.Jersey",41,292026
"3923",1970-03-23,"North.Carolina",38,2986316
"3924",1970-03-23,"Utah",18,1037049
"3925",1970-03-23,"North.Dakota",3,523827
"3926",1970-03-23,"South.Carolina",24,957941
"3927",1970-03-23,"Mississippi",16,1930917
"3928",1970-03-23,"Colorado",27,4695555
"3929",1970-03-23,"South.Dakota",5,610053
"3930",1970-03-23,"Oklahoma",21,1517713
"3931",1970-03-23,"Wyoming",1,587924
"3932",1970-03-23,"West.Virginia",11,1703185
"3933",1970-03-23,"Maine",8,871383
"3934",1970-03-23,"New.Hampshire",9,510731
"3935",1970-03-23,"Arizona",32,1228682
"3936",1970-03-23,"Rhode.Island",6,934
"3937",1970-03-24,"Maryland",34,612511
"3938",1970-03-24,"Iowa",19,2160660
"3939",1970-03-24,"Delaware",4,401424
"3940",1970-03-24,"Ohio",42,2878750
"3941",1970-03-24,"Pennsylvania",43,4411647
"3942",1970-03-24,"Nebraska",12,1036972
"3943",1970-03-24,"Washington",36,1656039
"3944",1970-03-24,"Alabama",25,2252791
"3945",1970-03-24,"Arkansas",14,1419040
"3946",1970-03-24,"New.Mexico",13,1180301
"3947",1970-03-24,"Texas",47,6370434
"3948",1970-03-24,"California",48,11202140
"3949",1970-03-24,"Kentucky",26,2086128
"3950",1970-03-24,"Georgia",39,2101580
"3951",1970-03-24,"Wisconsin",30,2464392
"3952",1970-03-24,"Oregon",22,1320707
"3953",1970-03-24,"Missouri",33,2793530
"3954",1970-03-24,"Virginia",37,2596279
"3955",1970-03-24,"Tennessee",31,1975536
"3956",1970-03-24,"Louisiana",23,2647489
"3957",1970-03-24,"New.York",45,2457241
"3958",1970-03-24,"Michigan",40,4131324
"3959",1970-03-24,"Idaho",10,953660
"3960",1970-03-24,"Florida",46,2398829
"3961",1970-03-24,"Illinois",44,3510684
"3962",1970-03-24,"Montana",7,767576
"3963",1970-03-24,"Minnesota",28,2085259
"3964",1970-03-24,"Indiana",35,3315501
"3965",1970-03-24,"Massachusetts",29,420823
"3966",1970-03-24,"Kansas",17,1365978
"3967",1970-03-24,"Nevada",15,362976
"3968",1970-03-24,"Vermont",2,634072
"3969",1970-03-24,"Connecticut",20,131403
"3970",1970-03-24,"New.Jersey",41,261455
"3971",1970-03-24,"North.Carolina",38,2923024
"3972",1970-03-24,"Utah",18,1035241
"3973",1970-03-24,"North.Dakota",3,523363
"3974",1970-03-24,"South.Carolina",24,924930
"3975",1970-03-24,"Mississippi",16,1919806
"3976",1970-03-24,"Colorado",27,4686894
"3977",1970-03-24,"South.Dakota",5,609290
"3978",1970-03-24,"Oklahoma",21,1503907
"3979",1970-03-24,"Wyoming",1,587924
"3980",1970-03-24,"West.Virginia",11,1697025
"3981",1970-03-24,"Maine",8,857689
"3982",1970-03-24,"New.Hampshire",9,496257
"3983",1970-03-24,"Arizona",32,1217909
"3984",1970-03-24,"Rhode.Island",6,934
"3985",1970-03-25,"Maryland",34,598160
"3986",1970-03-25,"Iowa",19,2128553
"3987",1970-03-25,"Delaware",4,397603
"3988",1970-03-25,"Ohio",42,2780087
"3989",1970-03-25,"Pennsylvania",43,4249984
"3990",1970-03-25,"Nebraska",12,1030927
"3991",1970-03-25,"Washington",36,1630151
"3992",1970-03-25,"Alabama",25,2224441
"3993",1970-03-25,"Arkansas",14,1409887
"3994",1970-03-25,"New.Mexico",13,1178709
"3995",1970-03-25,"Texas",47,6338042
"3996",1970-03-25,"California",48,11081820
"3997",1970-03-25,"Kentucky",26,2060818
"3998",1970-03-25,"Georgia",39,2067468
"3999",1970-03-25,"Wisconsin",30,2410255
"4000",1970-03-25,"Oregon",22,1290584
"4001",1970-03-25,"Missouri",33,2783361
"4002",1970-03-25,"Virginia",37,2577676
"4003",1970-03-25,"Tennessee",31,1933402
"4004",1970-03-25,"Louisiana",23,2622544
"4005",1970-03-25,"New.York",45,2387224
"4006",1970-03-25,"Michigan",40,4074424
"4007",1970-03-25,"Idaho",10,944303
"4008",1970-03-25,"Florida",46,2258904
"4009",1970-03-25,"Illinois",44,3488503
"4010",1970-03-25,"Montana",7,767513
"4011",1970-03-25,"Minnesota",28,2070311
"4012",1970-03-25,"Indiana",35,3267587
"4013",1970-03-25,"Massachusetts",29,400826
"4014",1970-03-25,"Kansas",17,1350293
"4015",1970-03-25,"Nevada",15,362095
"4016",1970-03-25,"Vermont",2,633998
"4017",1970-03-25,"Connecticut",20,105602
"4018",1970-03-25,"New.Jersey",41,234799
"4019",1970-03-25,"North.Carolina",38,2860748
"4020",1970-03-25,"Utah",18,1034312
"4021",1970-03-25,"North.Dakota",3,523011
"4022",1970-03-25,"South.Carolina",24,893553
"4023",1970-03-25,"Mississippi",16,1908528
"4024",1970-03-25,"Colorado",27,4677172
"4025",1970-03-25,"South.Dakota",5,608541
"4026",1970-03-25,"Oklahoma",21,1490189
"4027",1970-03-25,"Wyoming",1,587924
"4028",1970-03-25,"West.Virginia",11,1689276
"4029",1970-03-25,"Maine",8,843071
"4030",1970-03-25,"New.Hampshire",9,483629
"4031",1970-03-25,"Arizona",32,1209102
"4032",1970-03-25,"Rhode.Island",6,934
"4033",1970-03-26,"Maryland",34,583225
"4034",1970-03-26,"Iowa",19,2092121
"4035",1970-03-26,"Delaware",4,394297
"4036",1970-03-26,"Ohio",42,2690843
"4037",1970-03-26,"Pennsylvania",43,4096004
"4038",1970-03-26,"Nebraska",12,1023221
"4039",1970-03-26,"Washington",36,1604501
"4040",1970-03-26,"Alabama",25,2195065
"4041",1970-03-26,"Arkansas",14,1399982
"4042",1970-03-26,"New.Mexico",13,1176479
"4043",1970-03-26,"Texas",47,6304396
"4044",1970-03-26,"California",48,10969630
"4045",1970-03-26,"Kentucky",26,2036587
"4046",1970-03-26,"Georgia",39,2037364
"4047",1970-03-26,"Wisconsin",30,2354728
"4048",1970-03-26,"Oregon",22,1264602
"4049",1970-03-26,"Missouri",33,2773440
"4050",1970-03-26,"Virginia",37,2558883
"4051",1970-03-26,"Tennessee",31,1893581
"4052",1970-03-26,"Louisiana",23,2595706
"4053",1970-03-26,"New.York",45,2318856
"4054",1970-03-26,"Michigan",40,4014549
"4055",1970-03-26,"Idaho",10,935207
"4056",1970-03-26,"Florida",46,2124995
"4057",1970-03-26,"Illinois",44,3466961
"4058",1970-03-26,"Montana",7,767440
"4059",1970-03-26,"Minnesota",28,2055495
"4060",1970-03-26,"Indiana",35,3218359
"4061",1970-03-26,"Massachusetts",29,383521
"4062",1970-03-26,"Kansas",17,1337667
"4063",1970-03-26,"Nevada",15,361112
"4064",1970-03-26,"Vermont",2,633874
"4065",1970-03-26,"Connecticut",20,82081
"4066",1970-03-26,"New.Jersey",41,209226
"4067",1970-03-26,"North.Carolina",38,2798904
"4068",1970-03-26,"Utah",18,1033871
"4069",1970-03-26,"North.Dakota",3,522786
"4070",1970-03-26,"South.Carolina",24,864320
"4071",1970-03-26,"Mississippi",16,1897695
"4072",1970-03-26,"Colorado",27,4665796
"4073",1970-03-26,"South.Dakota",5,607782
"4074",1970-03-26,"Oklahoma",21,1476998
"4075",1970-03-26,"Wyoming",1,587924
"4076",1970-03-26,"West.Virginia",11,1679409
"4077",1970-03-26,"Maine",8,828597
"4078",1970-03-26,"New.Hampshire",9,472293
"4079",1970-03-26,"Arizona",32,1202347
"4080",1970-03-26,"Rhode.Island",6,934
"4081",1970-03-27,"Maryland",34,567186
"4082",1970-03-27,"Iowa",19,2051091
"4083",1970-03-27,"Delaware",4,391791
"4084",1970-03-27,"Ohio",42,2605384
"4085",1970-03-27,"Pennsylvania",43,3952061
"4086",1970-03-27,"Nebraska",12,1012936
"4087",1970-03-27,"Washington",36,1580017
"4088",1970-03-27,"Alabama",25,2163536
"4089",1970-03-27,"Arkansas",14,1389021
"4090",1970-03-27,"New.Mexico",13,1173328
"4091",1970-03-27,"Texas",47,6268221
"4092",1970-03-27,"California",48,10864900
"4093",1970-03-27,"Kentucky",26,2012939
"4094",1970-03-27,"Georgia",39,2011277
"4095",1970-03-27,"Wisconsin",30,2300207
"4096",1970-03-27,"Oregon",22,1243328
"4097",1970-03-27,"Missouri",33,2763719
"4098",1970-03-27,"Virginia",37,2540109
"4099",1970-03-27,"Tennessee",31,1855654
"4100",1970-03-27,"Louisiana",23,2569266
"4101",1970-03-27,"New.York",45,2250801
"4102",1970-03-27,"Michigan",40,3951818
"4103",1970-03-27,"Idaho",10,925709
"4104",1970-03-27,"Florida",46,1998544
"4105",1970-03-27,"Illinois",44,3447090
"4106",1970-03-27,"Montana",7,767346
"4107",1970-03-27,"Minnesota",28,2041239
"4108",1970-03-27,"Indiana",35,3168759
"4109",1970-03-27,"Massachusetts",29,368163
"4110",1970-03-27,"Kansas",17,1326932
"4111",1970-03-27,"Nevada",15,359827
"4112",1970-03-27,"Vermont",2,633670
"4113",1970-03-27,"Connecticut",20,61686
"4114",1970-03-27,"New.Jersey",41,184022
"4115",1970-03-27,"North.Carolina",38,2737149
"4116",1970-03-27,"Utah",18,1033629
"4117",1970-03-27,"North.Dakota",3,522655
"4118",1970-03-27,"South.Carolina",24,837529
"4119",1970-03-27,"Mississippi",16,1887439
"4120",1970-03-27,"Colorado",27,4651858
"4121",1970-03-27,"South.Dakota",5,607046
"4122",1970-03-27,"Oklahoma",21,1464513
"4123",1970-03-27,"Wyoming",1,587924
"4124",1970-03-27,"West.Virginia",11,1667042
"4125",1970-03-27,"Maine",8,815406
"4126",1970-03-27,"New.Hampshire",9,461427
"4127",1970-03-27,"Arizona",32,1197520
"4128",1970-03-27,"Rhode.Island",6,934
"4129",1970-03-28,"Maryland",34,549173
"4130",1970-03-28,"Iowa",19,2006117
"4131",1970-03-28,"Delaware",4,389929
"4132",1970-03-28,"Ohio",42,2520502
"4133",1970-03-28,"Pennsylvania",43,3818999
"4134",1970-03-28,"Nebraska",12,999387
"4135",1970-03-28,"Washington",36,1557163
"4136",1970-03-28,"Alabama",25,2129554
"4137",1970-03-28,"Arkansas",14,1376796
"4138",1970-03-28,"New.Mexico",13,1168932
"4139",1970-03-28,"Texas",47,6229413
"4140",1970-03-28,"California",48,10767350
"4141",1970-03-28,"Kentucky",26,1990308
"4142",1970-03-28,"Georgia",39,1988800
"4143",1970-03-28,"Wisconsin",30,2249062
"4144",1970-03-28,"Oregon",22,1226147
"4145",1970-03-28,"Missouri",33,2754077
"4146",1970-03-28,"Virginia",37,2521756
"4147",1970-03-28,"Tennessee",31,1818876
"4148",1970-03-28,"Louisiana",23,2545476
"4149",1970-03-28,"New.York",45,2183371
"4150",1970-03-28,"Michigan",40,3886641
"4151",1970-03-28,"Idaho",10,915251
"4152",1970-03-28,"Florida",46,1881012
"4153",1970-03-28,"Illinois",44,3429270
"4154",1970-03-28,"Montana",7,767225
"4155",1970-03-28,"Minnesota",28,2027976
"4156",1970-03-28,"Indiana",35,3119931
"4157",1970-03-28,"Massachusetts",29,353948
"4158",1970-03-28,"Kansas",17,1316574
"4159",1970-03-28,"Nevada",15,358044
"4160",1970-03-28,"Vermont",2,633346
"4161",1970-03-28,"Connecticut",20,44980
"4162",1970-03-28,"New.Jersey",41,160580
"4163",1970-03-28,"North.Carolina",38,2674762
"4164",1970-03-28,"Utah",18,1033411
"4165",1970-03-28,"North.Dakota",3,522557
"4166",1970-03-28,"South.Carolina",24,813172
"4167",1970-03-28,"Mississippi",16,1877164
"4168",1970-03-28,"Colorado",27,4634445
"4169",1970-03-28,"South.Dakota",5,606382
"4170",1970-03-28,"Oklahoma",21,1452620
"4171",1970-03-28,"Wyoming",1,587924
"4172",1970-03-28,"West.Virginia",11,1652282
"4173",1970-03-28,"Maine",8,804235
"4174",1970-03-28,"New.Hampshire",9,450175
"4175",1970-03-28,"Arizona",32,1194341
"4176",1970-03-28,"Rhode.Island",6,934
"4177",1970-03-29,"Maryland",34,528331
"4178",1970-03-29,"Iowa",19,1959570
"4179",1970-03-29,"Delaware",4,388229
"4180",1970-03-29,"Ohio",42,2434386
"4181",1970-03-29,"Pennsylvania",43,3698050
"4182",1970-03-29,"Nebraska",12,982282
"4183",1970-03-29,"Washington",36,1536172
"4184",1970-03-29,"Alabama",25,2093987
"4185",1970-03-29,"Arkansas",14,1363477
"4186",1970-03-29,"New.Mexico",13,1162933
"4187",1970-03-29,"Texas",47,6188658
"4188",1970-03-29,"California",48,10674620
"4189",1970-03-29,"Kentucky",26,1969654
"4190",1970-03-29,"Georgia",39,1968712
"4191",1970-03-29,"Wisconsin",30,2202732
"4192",1970-03-29,"Oregon",22,1211404
"4193",1970-03-29,"Missouri",33,2744409
"4194",1970-03-29,"Virginia",37,2504329
"4195",1970-03-29,"Tennessee",31,1783028
"4196",1970-03-29,"Louisiana",23,2525505
"4197",1970-03-29,"New.York",45,2118291
"4198",1970-03-29,"Michigan",40,3819396
"4199",1970-03-29,"Idaho",10,903785
"4200",1970-03-29,"Florida",46,1774049
"4201",1970-03-29,"Illinois",44,3412809
"4202",1970-03-29,"Montana",7,767079
"4203",1970-03-29,"Minnesota",28,2016083
"4204",1970-03-29,"Indiana",35,3072907
"4205",1970-03-29,"Massachusetts",29,339820
"4206",1970-03-29,"Kansas",17,1305507
"4207",1970-03-29,"Nevada",15,355613
"4208",1970-03-29,"Vermont",2,632840
"4209",1970-03-29,"Connecticut",20,31993
"4210",1970-03-29,"New.Jersey",41,140805
"4211",1970-03-29,"North.Carolina",38,2610516
"4212",1970-03-29,"Utah",18,1033123
"4213",1970-03-29,"North.Dakota",3,522455
"4214",1970-03-29,"South.Carolina",24,791068
"4215",1970-03-29,"Mississippi",16,1865957
"4216",1970-03-29,"Colorado",27,4613182
"4217",1970-03-29,"South.Dakota",5,605833
"4218",1970-03-29,"Oklahoma",21,1441099
"4219",1970-03-29,"Wyoming",1,587924
"4220",1970-03-29,"West.Virginia",11,1635970
"4221",1970-03-29,"Maine",8,795050
"4222",1970-03-29,"New.Hampshire",9,438020
"4223",1970-03-29,"Arizona",32,1192401
"4224",1970-03-29,"Rhode.Island",6,934
"4225",1970-03-30,"Maryland",34,504422
"4226",1970-03-30,"Iowa",19,1915532
"4227",1970-03-30,"Delaware",4,386170
"4228",1970-03-30,"Ohio",42,2345610
"4229",1970-03-30,"Pennsylvania",43,3590431
"4230",1970-03-30,"Nebraska",12,961818
"4231",1970-03-30,"Washington",36,1517427
"4232",1970-03-30,"Alabama",25,2058521
"4233",1970-03-30,"Arkansas",14,1349766
"4234",1970-03-30,"New.Mexico",13,1154982
"4235",1970-03-30,"Texas",47,6146913
"4236",1970-03-30,"California",48,10582040
"4237",1970-03-30,"Kentucky",26,1951584
"4238",1970-03-30,"Georgia",39,1949389
"4239",1970-03-30,"Wisconsin",30,2161912
"4240",1970-03-30,"Oregon",22,1197292
"4241",1970-03-30,"Missouri",33,2734756
"4242",1970-03-30,"Virginia",37,2488023
"4243",1970-03-30,"Tennessee",31,1748835
"4244",1970-03-30,"Louisiana",23,2508991
"4245",1970-03-30,"New.York",45,2057488
"4246",1970-03-30,"Michigan",40,3749760
"4247",1970-03-30,"Idaho",10,891774
"4248",1970-03-30,"Florida",46,1679949
"4249",1970-03-30,"Illinois",44,3396534
"4250",1970-03-30,"Montana",7,766915
"4251",1970-03-30,"Minnesota",28,2005530
