team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2018,NYR,NYR,Team Level,other,82,0.43,0.46,0.45,10750,132.92,24.58,8.94,23.99,4.41,74.33,51.81,23.76,24.58,23.76,141,48,70,259,24,4,2,29,4,54,74,117,165,8,16,119,56,27,35,112,51,26,4.24,6.43,13.92,5,4,15,259,189,189,15,2.57,1.33,1.33,25.75,25.75,25.18,163.35,32.39,11.01,28.94,5.22,86.92,60.91,30.31,32.39,30.31,171,60,72,303,36,11,5,34,5,71,74,135,195,10,20,151,36,38,50,133,62,36,5.4,7.46,19.53,10,7,19,303,231,231,18,3.17,4.5,4.5,30.66,30.66,29.48
NYR,2018,NYR,NYR,Team Level,all,82,0.47,0.46,0.46,300161,2282.4,217.89,153.99,514.8,74.47,1262,995.81,209.26,217.48,208.83,2392,855,1024,4271,221,179,37,518,74,1037,1218,2171,3026,314,724,2188,2128,667,1037,2414,624,209,68.25,75.28,74.36,86,63,72,4234.81,3247,3222.57,564,33.86,40.71,41.19,208.61,207.93,203.33,2629.07,246.68,179.91,598.8,86.74,1491.68,1161.59,236.57,248.04,237.89,2772,1042,1213,5027,267,211,42,557,93,1318,1368,2505,3547,281,643,2475,1823,640,998,2883,711,220,83.68,84.76,78.24,110,79,78,5077.94,3814,3848.48,517,39.65,44.57,45.83,237.17,238.43,232.48
NYR,2018,NYR,NYR,Team Level,5on5,82,0.48,0.46,0.46,242315,1807.45,148.48,117.28,425.69,58.59,1003,786.65,143.79,148.05,143.36,1869,695,817,3381,145,135,27,410,64,824,986,1724,2419,275,643,1686,1946,545,854,1960,477,127,55.54,57.07,35.87,68,48,29,3344.81,2564,2539.57,492,24.17,28.69,30.02,140.92,140.24,138.2,2056.04,163.48,133.7,491.47,67.69,1160.85,914.41,158.74,164.84,160.05,2132,837,990,3959,172,149,24,450,79,1031,1088,1960,2797,240,561,1907,1683,526,791,2324,515,130,67.71,60.85,34.92,81,59,32,4009.94,2969,3003.48,443,27.48,28.21,28.85,159.57,160.83,158.06
NYR,2018,NYR,NYR,Team Level,4on5,82,0.12,0.14,0.16,25751,63.24,6.36,3.09,7.77,1.96,16.76,65.06,6.17,6.36,6.17,83,18,11,112,8,3,1,8,0,20,62,75,93,16,32,193,96,72,55,75,21,5,1.98,2.66,1.72,3,4,1,112,101,101,49,0.7,1.06,1.06,6,6,5.93,368.88,47.19,33.22,73.96,12.53,234.64,131.79,43.96,47.19,43.96,402,136,143,681,55,49,12,69,9,200,156,347,483,23,46,236,31,31,113,367,121,50,9.87,14.73,22.59,17,12,26,681,538,538,13,8.55,11.16,11.79,43.63,43.63,41.66
NYR,2018,NYR,NYR,Team Level,5on4,82,0.91,0.86,0.84,21345,278.79,38.48,24.68,57.34,9.51,167.9,92.29,35.53,38.48,35.53,299,94,126,519,44,37,7,71,6,139,96,255,349,15,33,190,30,23,93,267,75,51,6.5,9.13,22.85,10,7,27,519,393,393,8,6.44,9.63,8.78,35.93,35.93,34.03,40.82,3.62,1.97,4.43,1.3,9.26,54.48,3.56,3.62,3.56,67,9,8,84,4,2,1,4,0,16,50,63,72,8,16,181,73,45,44,59,13,4,0.7,1.72,1.2,2,1,1,84,76,76,43,0.45,0.7,0.7,3.3,3.3,3.27
BOS,2018,BOS,BOS,Team Level,other,82,0.54,0.52,0.53,12159,153.85,30.01,10.62,27.48,5.18,86.12,57.6,28.05,30.01,28.05,154,63,57,274,37,8,2,14,5,74,79,117,180,7,14,148,37,42,22,124,61,32,4.76,7.75,17.5,11,8,18,274,217,217,11,3.07,2.66,2.66,30.41,30.41,28.39,142.12,25.39,9.84,26.07,4.61,76.19,53.92,24.41,25.39,24.41,135,61,57,253,23,6,2,35,8,61,63,112,173,7,14,131,47,53,40,121,44,31,4.54,5.45,15.41,5,3,15,253,196,196,12,2.75,2.16,2.16,25.98,25.98,25.4
BOS,2018,BOS,BOS,Team Level,all,82,0.52,0.53,0.53,299012,2669.47,239.88,177.88,608.93,87.07,1484.99,1133.23,231.83,241.71,233.6,2678,1054,1114,4846,257,154,32,610,96,1196,1419,2421,3475,306,693,2454,1874,714,806,2801,740,191,79.58,89.7,70.61,90,102,65,4895.77,3732,3761.43,345,39.11,33.08,34.19,244.8,246.48,240.32,2368.3,220.57,160.03,534.95,77.87,1305.5,1026.08,212.32,219.64,211.43,2416,909,1049,4374,212,155,39,558,68,1092,1240,2204,3113,300,691,2386,2172,947,1023,2449,675,201,68.6,80.98,70.99,72,69,71,4336.71,3325,3306.21,485,35.25,35.43,35.54,220.28,219.46,215.45
BOS,2018,BOS,BOS,Team Level,5on5,82,0.53,0.53,0.54,243405,2119.26,163.33,135.87,506.3,68.81,1169.18,906.5,159.07,165.15,160.83,2123,827,915,3865,156,126,23,526,80,926,1136,1967,2794,266,615,1897,1734,616,659,2285,548,117,65.05,65.66,32.62,63,68,25,3914.77,2950,2979.43,295,27.97,25.86,26.07,165.23,166.9,164.42,1820.86,147.1,117.94,431.01,59.93,1008.75,790.26,142.79,146.17,141.9,1847,708,868,3423,129,117,26,436,52,864,957,1718,2426,249,582,1884,2014,771,856,1923,522,110,54.56,62.22,30.32,52,51,26,3385.71,2555,2536.21,426,24.33,24.3,24.61,146.82,146,143.8
BOS,2018,BOS,BOS,Team Level,4on5,82,0.13,0.16,0.17,22219,64.95,5.77,2.88,8.57,1.94,17.43,55.41,5.75,5.77,5.75,78,14,15,107,6,1,0,8,3,10,64,72,86,14,28,182,80,39,43,68,17,7,1.53,2.2,2.04,2,4,0,107,92,92,33,0.68,0.31,0.31,6.14,6.14,6.11,320.16,37.72,27.86,67.12,10.74,198.5,106.05,35.15,37.72,35.15,324,124,116,564,46,25,8,76,6,147,148,278,402,25,55,205,43,33,82,330,72,46,8.01,8.26,21.45,11,10,25,564,448,448,12,7.17,7.19,6.99,37.9,37.9,36.71
BOS,2018,BOS,BOS,Team Level,5on4,82,0.8,0.82,0.79,21229,331.41,40.78,28.52,66.59,11.14,212.25,113.72,38.97,40.78,38.97,323,150,127,600,58,19,7,62,8,186,140,265,415,19,36,227,23,17,82,324,114,35,8.24,14.09,18.44,14,22,22,600,473,473,6,7.41,4.25,5.15,43.03,43.03,41.39,85.16,10.35,4.41,10.73,2.6,22.06,75.84,9.97,10.35,9.97,110,16,8,134,14,7,3,11,2,20,72,96,112,19,40,166,68,90,45,75,37,14,1.49,5.04,3.81,4,5,5,134,126,126,35,1,1.78,1.78,9.57,9.57,9.54
NYI,2018,NYI,NYI,Team Level,other,82,0.54,0.46,0.46,13835,108.88,26.2,7.82,17.53,3.67,59.31,39.59,25.03,26.2,25.03,119,37,66,222,29,7,3,15,3,48,54,90,127,4,8,99,33,24,29,80,40,36,3.22,4.59,18.39,4,3,22,222,156,156,15,2.18,1.95,1.95,26.3,26.3,25.4,128.1,22.3,9.66,22.19,4.36,77.93,45.64,21.77,22.3,21.77,138,45,78,261,23,5,1,20,5,69,61,115,160,5,10,128,28,25,22,110,49,24,4.14,5.69,12.47,7,4,12,261,183,183,7,2.76,0.8,0.66,24.33,24.33,23.77
NYI,2018,NYI,NYI,Team Level,all,82,0.51,0.48,0.48,298990,2229.78,228.44,162.69,492.34,75.41,1270.46,952.8,220.51,229.71,221.74,2357,870,1099,4326,223,176,44,526,87,977,1238,2134,3004,259,570,2124,2030,556,950,2321,703,203,72.26,82.39,73.78,54,83,86,4359.52,3227,3252.49,487,35.51,36.59,36.63,224.25,225.38,220.38,2429.91,220.96,169.18,549.94,80.43,1384.06,1046.57,212.84,220.58,212.5,2534,948,1294,4776,191,175,36,571,69,1155,1321,2343,3291,266,587,2353,1853,526,933,2670,619,193,77.25,72.9,70.8,69,60,62,4735.03,3482,3453.88,513,36.97,40.9,41.07,214.72,214.11,208.82
NYI,2018,NYI,NYI,Team Level,5on5,82,0.51,0.48,0.48,243341,1802.16,159.67,124.75,414.88,60.4,1026.22,789.37,155.51,160.95,156.75,1887,721,928,3536,162,134,36,436,76,781,1019,1725,2446,224,491,1706,1900,476,797,1944,545,119,60.87,64.25,34.56,45,71,46,3569.52,2608,2633.48,424,25.71,27.96,27.99,155.16,156.29,154.19,1955.2,155.34,129.72,461,64.64,1112.26,854.47,151.01,154.95,150.68,1999,799,1060,3858,128,133,25,485,50,914,1088,1871,2670,225,488,1838,1726,432,813,2201,480,117,64.48,55.97,34.89,56,44,28,3817.03,2798,2769.88,466,26.59,29.04,29.2,151.29,150.68,148.36
NYI,2018,NYI,NYI,Team Level,4on5,82,0.08,0.09,0.1,19311,31.88,3.52,1.76,3.87,0.91,8.25,29.69,3.49,3.52,3.49,40,8,7,55,4,1,0,4,0,7,32,36,44,14,31,148,64,34,35,31,11,6,0.48,1.42,1.62,0,3,1,55,48,48,35,0.41,0.1,0.1,3.82,3.82,3.8,300.06,39.34,27.71,61.31,10.05,181.84,97.21,36.26,39.34,36.26,328,96,153,577,39,36,10,60,12,155,122,289,385,16,41,206,25,16,63,296,79,49,7.19,9.71,22.44,6,11,22,577,424,424,7,7.13,10.66,10.8,35.22,35.22,32.87
NYI,2018,NYI,NYI,Team Level,5on4,82,0.91,0.87,0.84,22503,286.86,39.05,28.36,56.05,10.45,176.68,94.15,36.47,39.05,36.47,311,104,98,513,28,34,5,71,8,141,133,283,387,17,40,171,33,22,89,266,107,42,7.69,12.14,19.22,5,6,17,513,415,415,13,7.21,6.58,6.58,38.95,38.95,36.99,46.55,3.97,2.1,5.45,1.39,12.03,49.25,3.79,3.97,3.79,69,8,3,80,1,1,0,6,2,17,50,68,76,20,48,181,74,53,35,63,11,3,1.44,1.53,1.01,0,1,0,80,77,77,33,0.49,0.41,0.41,3.86,3.86,3.81
ARI,2018,ARI,ARI,Team Level,other,82,0.52,0.53,0.52,12183,140.21,29.59,10.28,24.69,5,81.68,48.76,27.9,29.59,27.9,134,66,70,270,25,9,0,17,6,77,66,109,175,8,16,114,44,33,29,110,51,39,4.14,6.38,19.07,4,9,12,270,200,200,15,3.01,1.6,1.46,31.14,31.14,29.62,136.42,27.32,9.57,24.85,4.61,68.82,50.98,25.86,27.32,25.86,139,49,50,238,21,15,2,22,10,60,60,118,167,9,18,135,47,29,31,104,47,37,4.23,6.16,16.93,5,4,12,238,188,188,15,2.76,4.93,4.93,25.02,25.02,24.32
ARI,2018,ARI,ARI,Team Level,all,82,0.51,0.49,0.5,298821,2497.7,235.46,171.02,568.56,82.66,1384.96,1078.47,223.92,236.5,224.91,2515,1008,1187,4710,209,211,20,585,94,1139,1285,2306,3314,262,541,2308,2024,578,698,2632,642,249,72.24,78.44,84.79,75,74,60,4716.41,3523,3525.24,402,37.75,45.04,45.05,228.04,228.85,222.74,2511.42,224.55,171.38,572.9,83.22,1393.33,1096.95,216.63,224.45,216.58,2524,1023,1287,4834,220,197,33,562,94,1190,1284,2304,3327,283,594,2509,2095,517,925,2665,676,206,73.33,81.78,69.42,79,78,63,4829.36,3547,3547.83,509,37.57,42.53,42.7,219.09,219.13,214.9
ARI,2018,ARI,ARI,Team Level,5on5,82,0.49,0.49,0.49,240958,1961.62,156.74,129.31,467.38,64.69,1082.29,853.66,151.06,157.77,152.05,1969,786,959,3714,132,161,14,490,74,862,1036,1837,2623,225,467,1817,1870,478,571,2131,481,143,59.12,58.94,38.68,57,54,21,3720.41,2755,2757.24,348,26.75,33.11,32.88,150.54,151.36,148.89,2013.05,160.74,132.19,479.38,66.44,1118.55,876.76,156.21,160.64,156.16,2002,833,1064,3899,161,155,27,463,73,950,1033,1841,2674,254,536,1959,1919,416,744,2168,540,127,60.43,64.73,35.58,66,62,33,3894.36,2835,2835.83,428,27.33,31.36,31.52,156.49,156.52,154.38
ARI,2018,ARI,ARI,Team Level,4on5,82,0.2,0.18,0.21,21954,75.72,7.53,3.61,9.82,2.41,19.4,70.23,7.28,7.53,7.28,94,19,14,127,16,4,2,6,2,23,62,78,97,10,20,179,66,46,38,78,25,10,1.23,3.5,2.79,7,4,5,127,113,113,37,0.84,0.96,1.2,7.17,7.17,7.11,295.15,30.4,26.51,60.94,10.35,188.9,100.97,28.52,30.4,28.52,296,123,164,583,30,25,4,67,10,163,124,266,389,10,20,196,34,19,90,314,73,32,7.31,8.78,14.31,4,8,18,583,419,419,9,6.76,5.73,5.73,31.36,31.36,29.98
ARI,2018,ARI,ARI,Team Level,5on4,82,0.87,0.84,0.81,23726,320.16,41.6,27.81,66.67,10.54,201.59,105.84,37.68,41.6,37.68,318,137,144,599,36,37,4,72,12,177,121,282,419,19,38,198,44,21,60,313,85,57,7.75,9.61,24.24,7,7,22,599,455,455,2,7.14,9.37,9.51,39.17,39.17,37.12,66.81,6.1,3.12,7.73,1.83,17.06,68.23,6.04,6.1,6.04,87,18,9,114,8,2,0,10,1,17,67,79,97,10,20,219,95,53,60,79,16,10,1.37,2.12,2.61,4,4,0,114,105,105,57,0.72,0.52,0.52,6.23,6.23,6.22
WPG,2018,WPG,WPG,Team Level,other,82,0.5,0.46,0.47,12786,123.27,26.16,8.05,21.76,4.01,64.83,47.2,25.52,26.16,25.52,135,37,50,222,34,11,5,27,2,56,42,101,138,7,17,110,29,25,26,101,32,39,3.7,4,18.46,5,6,23,222,172,172,15,2.3,2.83,2.83,25.63,25.63,25.24,140.16,25.89,9.3,25.53,4.39,76.49,54.39,24.67,25.89,24.67,140,56,65,261,27,10,2,18,5,62,74,113,169,4,11,128,33,16,23,125,37,34,4.68,4.82,16.39,8,2,17,261,196,196,16,2.65,2.44,2.44,26.09,26.09,25.03
WPG,2018,WPG,WPG,Team Level,all,82,0.48,0.49,0.49,298000,2482.16,228.03,169.46,568.3,81.32,1410.59,1068.43,219.67,229.73,221.32,2557,971,1136,4664,270,180,44,574,79,1189,1236,2287,3258,290,651,2464,1841,624,756,2682,630,216,75.71,75.49,76.83,97,87,86,4696.44,3528,3554.75,589,37.27,39.94,39.94,225.23,226.66,221.98,2640.6,243.51,180.08,606.12,86.58,1466.97,1130.81,233.42,243.17,233.03,2736,979,1186,4901,243,214,39,557,100,1186,1415,2493,3472,290,637,2396,1644,576,871,2816,649,250,79.84,79.04,84.62,81,81,81,4879,3715,3698.79,663,39.7,46.23,46.39,236.76,236.24,230.35
WPG,2018,WPG,WPG,Team Level,5on5,82,0.47,0.49,0.49,238261,1937.79,150.92,125.53,465.7,63.71,1098.38,853.91,146.66,152.62,148.32,1997,763,933,3693,169,134,30,467,62,915,1013,1828,2591,256,573,1907,1699,526,627,2159,486,115,61.54,58.02,31.36,72,64,33,3725.44,2760,2786.75,511,25.79,26.81,26.81,149.76,151.2,149.14,2063.4,167.33,134.68,491.57,67.52,1141.7,889.25,160.91,167,160.52,2116,777,952,3845,163,156,31,441,79,939,1115,1953,2730,268,587,1806,1532,471,751,2239,500,154,63.88,61.08,42.38,64,64,35,3823,2893,2876.79,593,27.77,34.64,34.97,160.06,159.55,156.55
WPG,2018,WPG,WPG,Team Level,4on5,82,0.11,0.11,0.12,23581,48.18,5.33,2.58,5.43,1.37,13.5,41.78,5.31,5.33,5.31,58,12,15,85,9,1,0,6,2,16,36,49,61,9,22,221,97,48,63,45,21,4,1.34,2.9,1.09,4,4,1,85,70,70,60,0.58,0.01,0.01,5.89,5.89,5.87,374.69,44.71,33.15,81.02,12.85,232.36,124.92,42.31,44.71,42.31,400,129,158,687,47,46,6,85,13,175,163,353,482,11,22,250,32,24,47,376,98,55,9.6,11.15,23.96,7,13,27,687,529,529,5,8.62,8.73,8.55,44.78,44.78,42.96
WPG,2018,WPG,WPG,Team Level,5on4,82,0.89,0.86,0.84,23372,372.92,45.62,33.31,75.4,12.24,233.89,125.53,42.18,45.62,42.18,367,159,138,664,58,34,9,74,13,202,145,309,468,18,39,226,16,25,40,377,91,58,9.13,10.56,25.93,16,13,29,664,526,526,3,8.61,10.29,10.29,43.94,43.94,41.73,62.36,5.57,2.95,8,1.81,16.42,62.25,5.52,5.57,5.52,80,17,11,108,6,2,0,13,3,10,63,74,91,7,17,212,47,65,50,76,14,7,1.69,1.99,1.89,2,2,2,108,97,97,49,0.68,0.42,0.42,5.82,5.82,5.81
CAR,2018,CAR,CAR,Team Level,other,82,0.62,0.59,0.58,11712,184.71,39.84,12.8,33.02,6.26,101.13,64.95,37.96,39.84,37.96,180,78,70,328,36,17,2,30,7,86,82,144,222,8,16,126,43,40,22,140,62,56,4.75,7.78,27.3,6,7,23,328,258,258,9,3.66,4.49,4.49,39.02,39.02,37.68,130.85,24.64,9.18,23.42,4.34,72.46,49.03,23.48,24.64,23.48,129,55,48,232,24,6,0,12,4,67,71,105,160,11,22,141,41,37,32,104,49,31,4.24,5.86,14.54,2,9,13,232,184,184,16,2.61,1.81,1.81,25.38,25.38,24.5
CAR,2018,CAR,CAR,Team Level,all,82,0.56,0.55,0.55,297475,2895.1,286.82,195.7,674.89,96.72,1576.4,1205.46,274.67,287.19,275.03,2823,1213,1311,5347,243,289,37,655,100,1361,1388,2580,3793,278,579,2435,2072,888,910,2910,840,286,85.14,103.48,98.19,82,83,78,5369.1,4036,4055.64,430,43.1,54.85,54.85,275.08,275.46,268.71,2372.79,225.56,157.27,538.82,77.79,1277.96,1030.74,218.02,225.58,218.05,2341,969,1043,4353,221,176,27,484,76,1064,1289,2120,3089,280,598,2533,1979,700,944,2449,654,207,72.7,80.24,72.63,56,97,68,4332.93,3310,3292.89,512,34.57,37.23,37.71,222.28,222.02,217.73
CAR,2018,CAR,CAR,Team Level,5on5,82,0.55,0.55,0.55,240904,2313.05,196.24,150.58,561.41,77.21,1256.79,974.77,188.63,196.61,188.98,2233,984,1057,4274,162,226,27,538,77,1066,1148,2071,3055,245,513,1917,1912,731,755,2380,672,165,70.18,82.62,43.44,69,65,28,4296.1,3217,3236.64,367,31.17,40.25,41.17,186.24,186.61,183.18,1911.8,158.41,121.64,452.03,62.41,1027.86,832.72,154.43,158.43,154.47,1866,790,870,3526,148,140,18,413,63,864,1028,1718,2508,240,516,1955,1811,568,781,2008,523,125,60.5,64.16,33.75,48,73,27,3505.93,2656,2638.89,452,25.19,26.93,27.95,155.58,155.33,153.11
CAR,2018,CAR,CAR,Team Level,4on5,82,0.15,0.18,0.2,22381,61.05,6.62,3.15,7.79,1.84,16.92,57.68,6.44,6.62,6.44,77,17,12,106,5,4,2,8,2,23,52,72,89,7,14,170,74,76,45,62,23,9,1.3,2.96,2.36,1,2,2,106,94,94,41,0.72,0.73,0.73,6.61,6.61,6.58,272.13,36.33,23.94,56.33,9.09,162.79,90.53,34.11,36.33,34.11,268,111,119,498,42,29,8,52,7,119,130,226,337,15,30,226,36,24,87,270,68,41,6.55,8.37,21.4,5,12,25,498,379,379,6,6.19,7.94,7.4,35.11,35.11,33.92
CAR,2018,CAR,CAR,Team Level,5on4,82,0.88,0.87,0.84,22478,336.29,44.11,29.18,72.67,11.42,201.56,108.05,41.66,44.11,41.66,333,134,172,639,40,42,6,79,14,186,106,293,427,18,36,222,43,41,88,328,83,56,8.91,10.11,25.09,6,9,25,639,467,467,13,7.55,9.37,8.45,43.22,43.22,41.26,57.99,6.18,2.52,7.05,1.95,14.85,58.45,6,6.18,6,78,13,6,97,7,1,1,7,2,14,60,71,84,14,30,211,91,71,44,67,14,10,1.41,1.84,2.93,1,3,3,97,91,91,38,0.58,0.55,0.55,6.2,6.2,6.2
MIN,2018,MIN,MIN,Team Level,other,82,0.49,0.48,0.47,15008,129.02,29.3,9.1,22.55,4.34,69.73,42.06,27.45,29.3,27.45,128,50,67,245,26,12,3,19,6,61,54,102,152,7,17,124,43,23,17,92,48,38,3.61,5.87,19.81,3,4,19,245,178,178,4,2.58,3.54,3.87,27.95,27.95,27.1,144.56,30.3,9.88,25.46,4.44,78.22,53.78,29.21,30.3,29.21,137,66,65,268,30,6,3,20,7,63,77,107,173,6,15,121,27,23,15,124,46,33,3.77,5.91,20.61,5,6,19,268,203,203,6,2.78,1.7,1.7,31.31,31.31,30.41
MIN,2018,MIN,MIN,Team Level,all,82,0.52,0.5,0.51,298086,2529.94,232.76,174.1,571.72,81.92,1395.43,1048.27,223.61,232.52,223.43,2547,960,1171,4678,210,215,38,570,65,1159,1288,2337,3297,276,606,2396,1591,565,511,2625,654,228,73.04,79.69,80.03,62,67,81,4661.49,3507,3493.94,295,37.98,46.06,46.06,224.48,224.14,219.5,2406.5,211.57,164.35,549.41,77.4,1363.52,1047.83,205.2,212.76,206.36,2412,1003,1219,4634,233,151,27,538,90,1072,1331,2179,3182,271,622,2459,1569,484,605,2631,608,176,70.25,72.54,68.77,90,70,73,4666.16,3415,3442.77,345,35.97,30.25,30.3,217.17,218.3,214.13
MIN,2018,MIN,MIN,Team Level,5on5,82,0.54,0.51,0.52,237780,2061.05,167.51,136.66,483.09,65.94,1130.24,864.69,161.67,167.27,161.5,2062,788,942,3792,143,169,27,483,48,933,1074,1919,2707,243,535,1860,1469,471,416,2182,519,149,62,63.56,41.95,56,50,37,3775.49,2850,2836.94,271,28.27,34.21,34.34,161.31,160.98,158.06,1883.2,140.49,122.41,450.74,61.01,1062.28,820.08,136.65,141.67,137.81,1859,798,1004,3661,158,119,20,450,71,815,1044,1701,2499,245,567,1940,1443,397,499,2089,469,99,57.3,55.96,27.22,71,54,33,3693.16,2657,2684.77,299,25.11,21.99,22.1,143.5,144.63,142.58
MIN,2018,MIN,MIN,Team Level,4on5,82,0.07,0.11,0.13,22330,44.27,2.68,1.8,5.31,1.26,11.91,45.03,2.65,2.68,2.65,49,19,11,79,1,0,0,7,1,11,48,48,67,11,24,186,48,56,21,55,13,0,1.04,1.64,0,0,1,0,79,68,68,17,0.42,0,0,3.1,3.1,3.07,331.27,37.68,30.05,67.94,10.62,211.81,113.9,36.25,37.68,36.25,345,127,145,617,41,24,4,64,10,180,153,304,431,11,22,208,22,13,53,346,87,39,8.15,9.86,19.65,11,10,20,617,472,472,5,7.6,6.25,6.2,39.08,39.08,37.87
MIN,2018,MIN,MIN,Team Level,5on4,82,0.91,0.86,0.83,22968,295.61,33.27,26.54,60.76,10.38,183.56,96.49,31.84,33.27,31.84,308,103,151,562,40,34,8,61,10,154,112,268,371,15,30,226,31,15,57,296,74,41,6.4,8.61,18.26,3,12,25,562,411,411,3,6.69,8.31,7.85,32.11,32.11,31.26,47.46,3.11,2.01,5.27,1.34,11.2,60.07,3.09,3.11,3.09,71,12,5,88,4,2,0,4,2,14,57,67,79,9,18,190,77,51,38,72,6,5,1.02,0.8,1.28,3,0,1,88,83,83,35,0.47,0.3,0.3,3.27,3.27,3.26
TOR,2018,TOR,TOR,Team Level,other,82,0.55,0.52,0.53,12132,138.72,31.14,10.29,22.39,4.72,78.49,46.05,29.73,31.14,29.73,134,60,42,236,32,8,1,22,9,70,53,102,162,3,6,109,27,27,29,105,47,42,4.11,5.66,21.37,9,5,18,236,194,194,17,2.89,2.78,2.78,31.17,31.17,30.45,122.48,25.17,8.43,21.16,3.89,70.46,43.95,24.14,25.17,24.14,119,55,46,220,29,8,2,18,3,58,58,90,145,1,2,84,31,19,39,109,28,37,4.45,3.66,17.07,7,5,17,220,174,174,24,2.36,2.43,2.43,25.04,25.04,24.36
TOR,2018,TOR,TOR,Team Level,all,82,0.52,0.52,0.51,297490,2817.77,268.46,197.58,638.17,92.32,1582.11,1194.54,256.93,270.2,258.55,2739,1237,1408,5384,286,203,40,629,106,1338,1414,2453,3690,214,456,2629,1421,695,1002,2929,808,239,85.7,97,85.76,109,95,82,5426.81,3976,4002.41,640,43.44,42.64,43.19,268.58,269.93,263.32,2730.2,245.07,184.26,629.52,88.44,1532.96,1164.79,235.74,245.43,236.11,2716,1130,1112,4958,249,188,38,624,92,1242,1451,2467,3597,232,491,2330,2080,611,1028,2902,727,217,84.06,86.55,74.46,82,88,79,4940.63,3846,3844.63,647,39.94,43.87,43.87,241.09,241.5,236.08
TOR,2018,TOR,TOR,Team Level,5on5,82,0.51,0.52,0.5,244406,2259.08,187.13,149.91,537.73,73.35,1264.92,968.09,180.63,188.88,182.25,2177,1006,1211,4394,207,144,31,535,81,1064,1152,1970,2976,200,428,2142,1321,585,866,2406,636,141,72.3,76.51,38.32,91,78,38,4436.81,3183,3209.41,567,30.97,29.36,29.36,188.68,190.03,186.25,2261.51,183.36,147.61,540.18,73.29,1265.21,971.35,176.41,183.71,176.77,2249,932,918,4099,174,159,31,536,80,1018,1214,2075,3007,220,467,1896,1959,523,872,2435,608,138,71.13,71.81,40.41,68,66,40,4081.63,3181,3179.63,569,30.42,36.43,36.43,177.34,177.75,174.19
TOR,2018,TOR,TOR,Team Level,4on5,82,0.15,0.15,0.18,20590,58.78,5.38,2.74,7.23,1.72,15.46,57.46,5.34,5.38,5.34,71,19,9,99,5,1,0,7,1,11,65,66,85,6,12,179,45,55,51,69,14,7,1.59,1.87,1.93,2,2,1,99,90,90,46,0.63,0.04,0.04,5.98,5.98,5.93,289.35,30.34,25.28,61,9.68,183.09,96.63,29.09,30.34,29.09,278,128,136,542,38,19,5,64,6,155,124,240,368,8,16,175,31,17,68,303,71,32,7.48,8.51,14.34,7,12,19,542,406,406,9,6.48,4.38,4.38,32.43,32.43,31.28
