team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NJD,2022,NJD,NJD,Team Level,other,53,0.62,0.56,0.58,7158,112.58,29.08,7.99,18.72,3.71,60.8,36.68,25.89,29.08,25.89,109,48,50,207,27,10,4,12,7,58,43,82,130,4,8,82,22,17,13,62,53,42,2.47,6.33,20.29,4,9,14,207,157,157,4,2.29,3.43,3.43,27.95,27.95,26.15,83.63,17.72,6.31,14.82,2.77,46.3,26.07,16.97,17.72,16.97,75,39,47,161,18,10,2,6,1,47,32,57,96,9,18,77,31,17,16,59,31,24,2.29,3.69,11.74,4,4,10,161,114,114,5,1.9,2.41,2.41,17.21,17.21,16.8
NJD,2022,NJD,NJD,Team Level,all,53,0.54,0.53,0.53,193226,1818.99,183.68,122.07,423.76,60.82,988.28,714.46,172.7,184.84,173.87,1807,687,872,3366,183,171,22,334,56,904,846,1624,2311,185,405,1584,901,366,466,1772,540,182,52.65,67.05,63.98,60,74,49,3406.04,2494,2523.63,234,27.03,35.15,35.22,175.49,176.6,170.59,1572.09,154.78,107.82,365.3,53.2,867.37,635.53,148.99,154.76,148.97,1515,669,804,2988,139,161,20,268,41,773,802,1376,2045,182,403,1509,1223,351,444,1569,453,162,46.05,54.78,53.96,42,46,51,2970.63,2184,2176.81,219,23.91,31.29,31.35,147.34,147.07,144.1
NJD,2022,NJD,NJD,Team Level,5on5,53,0.54,0.54,0.54,156468,1443.89,123.45,91.51,353.17,48.09,776.12,581.74,118.59,124.6,119.75,1433,542,716,2691,125,130,13,276,45,690,709,1308,1850,168,371,1209,842,290,388,1467,403,105,44.03,50.29,29.12,52,54,19,2731.04,1975,2004.63,211,18.95,24.82,24.89,117.51,118.62,116.02,1209.99,103.81,78.34,295.65,41.29,667.45,501.46,100.67,103.79,100.64,1173,515,645,2333,88,118,16,228,37,582,635,1085,1600,153,345,1183,1125,293,381,1245,352,91,36.42,42.66,24.73,33,30,25,2315.63,1688,1680.81,199,16.2,22.32,22.43,97.58,97.31,96.05
NJD,2022,NJD,NJD,Team Level,4on5,53,0.09,0.11,0.12,15591,30.79,2.92,1.49,4.64,1.06,9.95,21.95,2.9,2.92,2.9,34,8,9,51,5,1,1,4,0,8,24,29,37,6,12,144,24,52,16,31,7,4,0.94,0.9,1.08,1,2,2,51,42,42,16,0.35,0.37,0.37,2.89,2.89,2.88,226.98,28.81,20.72,46.92,7.54,136.9,72.11,26.94,28.81,26.94,218,95,105,418,28,33,2,29,3,129,91,190,285,15,30,138,19,7,30,213,59,41,5.83,7.05,15.94,4,9,15,418,313,313,1,5.26,6.56,6.51,27.56,27.56,26.29
NJD,2022,NJD,NJD,Team Level,5on4,53,0.86,0.85,0.82,14009,231.72,28.24,21.08,47.24,7.95,141.4,74.1,25.32,28.24,25.32,231,89,97,417,26,30,4,42,4,148,70,205,294,7,14,149,13,7,49,212,77,31,5.21,9.53,13.49,3,9,14,417,320,320,3,5.43,6.53,6.53,27.14,27.14,25.54,51.49,4.44,2.45,7.92,1.6,16.72,35.87,4.41,4.44,4.41,49,20,7,76,5,0,0,5,0,15,44,44,64,5,10,111,48,34,17,52,11,6,1.51,1.38,1.55,1,3,1,76,69,69,14,0.56,0,0,5,5,4.97
CAR,2022,CAR,CAR,Team Level,other,53,0.5,0.55,0.55,6082,106.34,22.88,7.48,19.25,3.45,56.36,36.58,21.22,22.88,21.22,101,45,49,195,23,5,2,15,2,58,43,78,123,5,10,82,20,17,16,71,46,29,2.76,6.03,14.09,6,7,10,195,146,146,9,2.16,1.42,1.42,23.62,23.62,22.18,90.45,22.48,6.5,15.57,2.82,44.16,28.48,20.31,22.48,20.31,92,28,37,157,22,11,2,10,5,34,38,70,98,7,14,80,23,21,13,56,34,30,2.49,4.21,15.78,2,9,11,157,120,120,3,1.89,5.13,5.13,19.25,19.25,18.85
CAR,2022,CAR,CAR,Team Level,all,53,0.58,0.59,0.59,194145,1931.53,193.05,138.82,467.8,65.97,1074.76,763.59,182.5,195.79,185.1,1845,859,880,3584,175,232,32,418,65,996,818,1670,2529,201,412,1723,943,480,448,1980,509,215,56.14,62.45,74.47,70,54,51,3665.5,2704,2754.94,197,30.94,45.5,45.51,178.48,180.8,174.47,1388.5,142.55,98.68,312.21,45.37,751.95,556.24,134.07,141.14,132.75,1403,504,569,2476,142,130,15,263,41,614,717,1261,1765,192,395,1529,1237,393,462,1343,421,143,38.53,51.16,52.86,47,60,35,2429.08,1907,1878.91,234,22.14,30.77,30.81,133.88,132.64,129.23
CAR,2022,CAR,CAR,Team Level,5on5,53,0.6,0.6,0.59,154153,1477.49,129.8,102.04,375.3,51.04,821.99,594.83,123.37,132.54,125.97,1413,662,707,2782,112,192,25,344,52,751,624,1301,1963,175,360,1316,866,389,354,1563,376,136,44.39,46.21,39.2,53,36,23,2863.49,2075,2125.94,165,21.19,36.56,36.8,114.19,116.51,113.61,1039.41,87.17,69.57,246.27,33.75,565.51,427.74,84.24,85.76,82.91,1034,396,453,1883,86,86,4,214,30,470,544,948,1344,163,337,1173,1133,304,387,1051,303,76,29.7,37.07,20.41,40,39,7,1836.08,1430,1401.91,217,14.42,17.12,17.3,84.29,83.06,81.8
CAR,2022,CAR,CAR,Team Level,4on5,53,0.15,0.19,0.2,17000,55.81,4.99,2.99,8.17,1.77,18.35,39.73,4.97,4.99,4.97,59,17,9,85,8,0,0,12,1,15,40,51,68,5,10,146,37,62,23,51,20,5,1.22,2.45,1.32,3,3,2,85,76,76,20,0.69,0,0,5.69,5.69,5.66,213.59,28.72,20.26,44.1,7.35,127.42,68.15,25.41,28.72,25.41,226,70,71,367,30,31,8,33,3,102,97,196,266,10,20,149,24,23,49,192,72,32,4.98,8.47,15.27,5,9,16,367,296,296,2,5.3,7.92,7.77,26.24,26.24,24.51
CAR,2022,CAR,CAR,Team Level,5on4,53,0.89,0.88,0.87,16910,291.88,35.38,26.32,65.1,9.71,178.06,92.44,32.94,35.38,32.94,272,135,115,522,32,35,5,47,10,172,111,240,375,16,32,179,20,12,55,295,67,45,7.76,7.77,19.85,8,8,16,522,407,407,3,6.91,7.51,7.29,35,35,33.02,45.05,4.18,2.36,6.28,1.45,14.86,31.86,4.11,4.18,4.11,51,10,8,69,4,2,1,6,3,8,38,47,57,12,24,127,57,45,13,44,12,5,1.37,1.41,1.4,0,3,1,69,61,61,12,0.52,0.6,0.6,4.11,4.11,4.07
OTT,2022,OTT,OTT,Team Level,other,53,0.51,0.5,0.51,10803,105.4,23.66,7.87,16.64,3.28,55.51,36.03,22.16,23.66,22.16,106,37,41,184,24,10,3,15,3,41,50,82,119,6,15,88,19,14,19,64,48,31,2.62,6.2,14.84,4,5,15,184,143,143,7,2.29,3.48,3.48,22.47,22.47,22.02,103.76,23.2,7.11,18.8,3.39,51.99,35.51,19.59,23.2,19.59,99,41,42,182,18,9,0,13,4,49,47,81,122,5,13,83,16,17,15,76,29,35,2.97,3.44,16.78,4,3,11,182,140,140,7,2.2,2.9,2.71,22.68,22.68,20.11
OTT,2022,OTT,OTT,Team Level,all,53,0.51,0.51,0.51,192595,1802.95,192.77,129.75,405.38,59.62,974.2,702.26,183.71,192.16,183.1,1770,694,863,3327,159,189,18,347,56,836,877,1611,2305,227,529,1601,1535,354,510,1658,605,201,49.34,74.55,68.88,40,52,67,3308.7,2464,2454.67,322,29.2,36.43,36.43,185.54,184.83,180.13,1717.96,181.98,121.55,392.23,56.75,923.24,673.31,172.09,183.79,173.84,1714,636,814,3164,170,174,31,365,52,744,845,1544,2180,236,561,1498,1308,303,497,1670,464,216,49.77,56.36,75.83,58,48,64,3206.43,2350,2378.51,307,27.37,36.69,36.76,172.53,174.12,168.56
OTT,2022,OTT,OTT,Team Level,5on5,53,0.52,0.51,0.51,146732,1325.68,120.06,88.87,316.52,44.02,717.71,533.81,115.37,119.45,114.78,1300,521,673,2494,84,129,7,278,45,624,661,1216,1737,203,475,1196,1456,286,401,1287,431,103,38.5,53.25,28.31,27,37,20,2475.7,1821,1811.67,279,18.44,24.61,24.61,113.89,113.18,111.08,1259.06,112.97,83.92,302.42,41.54,675.09,507.11,109.26,114.79,111.03,1253,471,640,2364,114,114,24,283,38,543,632,1139,1610,204,489,1100,1207,239,408,1257,350,117,38,42.84,32.15,47,38,29,2406.43,1724,1752.5,270,17.44,22.97,23.26,107.09,108.68,106.93
OTT,2022,OTT,OTT,Team Level,4on5,53,0.11,0.13,0.15,17585,51.61,4.77,2.74,7.62,1.81,17.62,37.44,4.76,4.77,4.76,61,11,9,81,1,2,0,5,2,11,51,60,71,7,14,156,37,37,33,55,8,9,1.31,1.07,2.4,1,0,0,81,72,72,32,0.62,0.44,0.44,4.96,4.96,4.94,298.5,39.37,27.35,63.28,9.95,177.96,92.09,37.04,39.37,37.04,298,112,122,532,34,44,6,62,9,139,122,264,376,19,38,163,38,11,44,289,66,55,7.53,7.58,24.25,6,5,23,532,410,410,2,7.02,8.78,8.75,37.63,37.63,36.5
OTT,2022,OTT,OTT,Team Level,5on4,53,0.87,0.87,0.85,17475,320.25,44.27,30.27,64.59,10.52,183.37,94.97,41.42,44.27,41.42,303,125,140,568,50,48,8,49,6,160,115,253,378,11,25,161,23,17,57,252,118,58,6.91,14.03,23.33,8,10,32,568,428,428,4,7.84,7.9,7.9,44.21,44.21,42.08,56.64,6.43,3.16,7.74,1.86,18.2,38.6,6.19,6.43,6.19,64,12,10,86,4,7,1,7,1,13,44,60,72,8,21,152,47,36,30,48,19,9,1.27,2.5,2.66,1,2,1,86,76,76,28,0.73,2.04,2.04,5.12,5.12,5.01
MTL,2022,MTL,MTL,Team Level,other,54,0.34,0.47,0.46,6857,95.02,16.67,7.44,17,3.21,51.14,32.53,14.96,16.67,14.96,93,35,52,180,17,9,1,9,3,48,42,76,111,6,15,87,14,6,22,59,45,24,2.39,5.47,8.81,5,5,7,180,128,128,16,2.15,2.91,2.75,16.08,16.08,15.01,111.86,32.18,7.7,17.55,3.61,56.52,34.43,28.34,32.18,28.34,111,41,49,201,29,8,0,11,4,56,44,82,123,10,25,92,23,11,23,65,36,51,2.46,4.19,25.53,3,7,19,201,152,152,19,2.35,3.87,3.87,30.66,30.66,27.79
MTL,2022,MTL,MTL,Team Level,all,54,0.41,0.45,0.45,196717,1504.8,148.56,105.97,344.26,49.14,810.9,596.19,141.8,147.38,140.67,1512,543,782,2837,144,140,27,312,35,664,760,1368,1911,229,543,1475,1044,327,660,1454,435,166,43.26,54.2,51.09,43,54,47,2798.65,2055,2034.81,511,23.53,30.53,30.64,141.46,140.49,137.31,1819.77,211.38,132.19,412.07,60.65,982,688.71,196.95,213.72,199.2,1816,671,916,3403,194,205,32,346,49,852,841,1622,2293,210,488,1503,1101,384,611,1692,535,260,51.47,66.61,93.3,43,74,77,3461.14,2487,2521.49,462,29.89,49.26,49.32,191.96,194.02,186.18
MTL,2022,MTL,MTL,Team Level,5on5,54,0.45,0.47,0.47,155553,1169.09,103.89,77.81,276.9,37.98,631.4,474.02,100.28,102.72,99.14,1175,427,628,2230,102,104,22,264,22,523,587,1073,1500,196,471,1102,966,277,551,1183,312,107,34.75,39.44,29.72,36,40,26,2191.65,1602,1581.81,431,16.17,22.64,22.92,97.15,96.19,94.79,1343.94,129.4,92.41,323,44.81,716.53,528.85,123.41,131.74,125.67,1333,502,699,2534,118,153,20,276,38,586,664,1215,1717,184,433,1114,1022,314,529,1290,395,150,39.8,49.82,39.78,34,55,29,2592.14,1835,1869.49,408,19.25,31.98,32.05,116.61,118.67,116.52
MTL,2022,MTL,MTL,Team Level,4on5,54,0.09,0.11,0.12,17673,42.64,4.17,2.6,6.72,1.49,14.87,29.16,4.05,4.17,4.05,47,12,14,73,2,1,0,3,0,14,39,45,57,10,25,146,46,37,61,40,17,2,1.24,2.29,0.64,0,2,0,73,59,59,60,0.59,0.27,0.27,4.48,4.48,4.46,319.21,44.1,29.46,64.72,10.71,194.49,96.51,39.58,44.1,39.58,321,119,164,604,46,41,12,50,7,199,97,275,394,8,14,169,16,15,29,302,87,51,8.17,10.3,25.63,6,12,28,604,440,440,5,7.69,12.75,12.75,39.05,39.05,36.26
MTL,2022,MTL,MTL,Team Level,5on4,54,0.81,0.85,0.82,16634,198.04,23.82,18.11,43.65,6.46,113.48,60.46,22.51,23.82,22.51,197,69,88,354,23,26,4,36,10,79,92,174,243,17,32,140,18,7,26,172,61,33,4.88,7.02,11.93,2,7,14,354,266,266,4,4.62,4.71,4.71,23.74,23.74,23.06,44.77,5.69,2.63,6.81,1.52,14.44,28.92,5.61,5.69,5.61,51,9,4,64,1,3,0,9,0,11,36,50,59,8,16,128,40,44,30,35,17,8,1.04,2.3,2.36,0,0,1,64,60,60,30,0.6,0.66,0.66,5.64,5.64,5.61
LAK,2022,LAK,LAK,Team Level,other,55,0.45,0.46,0.46,7532,93.79,17.68,6.09,16.71,3.08,46.06,39.45,16.71,17.68,16.71,95,35,43,173,19,6,0,13,5,37,50,76,111,6,12,96,25,10,17,74,36,20,2.94,4.53,10.21,2,7,10,173,130,130,10,1.69,2.32,2.32,16.99,16.99,16.5,113.26,21.81,8.79,19.63,3.72,63.18,36.88,20.2,21.81,20.2,106,48,46,200,24,10,1,22,6,52,40,82,130,4,10,99,28,20,12,75,53,26,3.36,6.53,11.92,6,6,12,200,154,154,4,2.51,2.73,2.73,21.58,21.58,20.54
LAK,2022,LAK,LAK,Team Level,all,55,0.51,0.51,0.52,200810,1767.92,173.08,122.79,406.04,57.85,974.05,704.27,166.09,173.39,166.39,1771,668,811,3250,180,144,24,394,67,807,847,1591,2259,217,463,1653,1224,276,446,1741,521,177,50.46,63.92,58.69,53,69,58,3260.75,2439,2452.4,306,27.13,31.94,32,168.14,168.41,164.41,1629.86,165.43,114.95,367.41,52.64,899.06,641.52,158.07,165.79,158.42,1581,660,912,3153,184,135,20,359,56,754,753,1397,2057,214,460,1496,1566,330,384,1592,494,155,48.44,61.48,55.51,69,61,54,3154.83,2241,2242.52,246,25.58,29.91,29.91,161.09,161.69,157.22
LAK,2022,LAK,LAK,Team Level,5on5,55,0.52,0.51,0.53,159882,1372.65,118.83,90.45,330.11,44.75,757.66,555.21,114.47,119.15,114.76,1368,529,637,2534,111,114,22,319,50,637,666,1257,1786,188,402,1239,1125,237,365,1398,385,114,40.54,46.58,31.71,39,46,26,2544.75,1897,1910.4,260,18.68,25.31,25.37,112.15,112.42,110.26,1234.29,110.09,83.4,291.36,39.87,673.43,497.85,105.56,110.45,105.91,1184,512,720,2416,114,100,11,285,39,559,599,1070,1582,188,403,1091,1454,275,309,1233,370,93,37.68,46.88,25.54,53,43,18,2417.83,1696,1697.52,205,17.28,20.09,20.53,106.83,107.44,105.1
LAK,2022,LAK,LAK,Team Level,4on5,55,0.13,0.1,0.13,16860,38.31,4.46,1.97,5.12,1.16,11.55,25.75,4.43,4.46,4.43,46,4,5,55,5,1,1,3,0,7,34,41,45,8,16,133,51,25,32,34,8,8,1.03,1.08,2.34,2,1,2,55,50,50,32,0.46,0.47,0.47,4.44,4.44,4.42,243.31,29.93,20.92,50.81,7.85,150.19,78.3,28.77,29.93,28.77,247,91,136,474,41,24,8,49,10,129,85,206,297,17,34,163,17,6,24,246,61,31,6.22,6.95,16.76,9,9,23,474,338,338,1,5.36,6.78,6.34,28.95,28.95,27.87
LAK,2022,LAK,LAK,Team Level,5on4,55,0.9,0.89,0.87,16536,263.17,32.11,24.28,54.1,8.87,158.78,83.86,30.49,32.11,30.49,262,100,126,488,45,23,1,59,12,126,97,217,317,15,33,185,23,4,32,235,92,35,5.95,11.73,14.43,10,15,20,488,362,362,4,6.3,3.84,3.84,34.56,34.56,33.24,39.01,3.6,1.84,5.61,1.2,12.25,28.49,3.55,3.6,3.55,44,9,10,63,5,1,0,3,1,14,29,39,48,5,13,143,67,29,39,38,10,5,1.18,1.13,1.3,1,3,1,63,53,53,36,0.43,0.31,0.31,3.73,3.73,3.71
