team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2010,WSH,WSH,Team Level,other,82,0.59,0.56,0.57,12315,182.54,33.63,12.25,34.78,6.08,97.94,67.33,32.16,33.63,32.16,176,76,85,337,31,14,4,41,9,100,57,145,221,10,23,162,52,30,22,142,66,44,4.75,7.94,20.93,4,6,21,337,252,252,18,3.5,3.93,3.93,33.21,33.21,32.09,141.53,23.45,10.69,26.59,4.59,77.35,49.39,22.29,23.45,22.29,141,52,74,267,17,10,6,38,4,57,67,124,176,11,25,159,58,27,13,104,58,31,3.1,7.36,12.99,1,4,12,267,193,193,9,3.13,4.24,4.67,21.85,21.85,21.14
WSH,2010,WSH,WSH,Team Level,all,82,0.53,0.52,0.52,300636,2574.69,235.06,178.59,567.06,82.12,1413.02,1078.35,225.35,235.75,226,2566,991,1313,4870,219,173,32,579,69,1237,1280,2347,3338,364,886,2534,1885,657,693,2640,706,211,77.27,85.27,72.53,73,76,70,4871.93,3557,3562.65,465,39.63,38.04,38.97,235.52,235.95,229.59,2392.02,208.92,166.81,540.61,76.01,1330.21,989.82,202.02,209.7,202.69,2375,943,1257,4575,191,151,32,608,67,1016,1285,2184,3127,334,838,2372,1893,567,662,2485,660,173,68.94,79.92,60.06,69,63,59,4573.46,3318,3317.4,452,37.14,34.41,35.59,210.08,210.37,206.62
WSH,2010,WSH,WSH,Team Level,5on5,82,0.52,0.51,0.51,235337,1923.99,150.92,126.13,441.7,60.82,1050.04,821.52,146.44,151.61,147.09,1910,743,1046,3699,145,117,21,449,54,887,1001,1765,2508,316,779,1832,1675,502,559,2050,489,114,61.07,59.46,30.39,63,56,26,3700.93,2653,2658.65,383,25.94,25.05,26.17,150.56,150.98,148.71,1831.04,141.5,120.41,429.05,58.03,1012.75,775.59,137.6,142.28,138.28,1807,735,980,3522,132,107,19,475,51,754,1023,1675,2410,278,706,1779,1713,460,531,1960,484,98,56.57,58.22,26.71,59,48,25,3520.46,2542,2541.4,380,24.79,20.84,21.07,144.9,145.19,143.16
WSH,2010,WSH,WSH,Team Level,4on5,82,0.12,0.14,0.16,28640,66.45,5.43,2.95,8.15,1.97,19.27,57.22,5.34,5.43,5.34,79,16,16,111,5,2,0,11,0,16,61,74,90,15,33,300,106,83,62,68,22,5,1.61,2.63,1.19,2,2,1,111,95,95,57,0.68,0.4,0.4,5.7,5.7,5.66,366.42,38.22,33.04,78.56,11.88,224.75,121.55,36.47,38.22,36.47,370,138,187,695,37,31,7,92,11,189,148,333,471,20,46,222,47,28,60,374,96,38,7.95,11.55,18.72,9,7,21,695,508,508,7,8.6,8.67,9.19,37.63,37.63,36.65
WSH,2010,WSH,WSH,Team Level,5on4,82,0.89,0.89,0.88,24344,401.7,45.1,37.24,82.42,13.25,245.78,132.28,41.42,45.1,41.42,401,156,166,723,38,40,7,78,6,234,161,363,519,23,51,240,52,42,50,380,129,48,9.83,15.23,20.02,4,12,22,723,557,557,7,9.5,8.66,8.48,46.04,46.04,43.13,53.04,5.75,2.68,6.41,1.5,15.35,43.3,5.66,5.75,5.66,57,18,16,91,5,3,0,3,1,16,47,52,70,25,61,212,75,52,58,47,22,6,1.33,2.79,1.64,0,4,1,91,75,75,56,0.62,0.67,0.67,5.7,5.7,5.68
DAL,2010,DAL,DAL,Team Level,other,82,0.41,0.42,0.44,11255,126.16,19.53,8.33,23.61,4.27,68.8,54.46,18.4,19.53,18.4,113,66,47,226,17,7,1,17,5,61,72,96,162,11,22,150,55,24,24,108,46,25,3.6,5.68,10.24,4,6,7,226,179,179,5,2.36,1.76,1.76,20.13,20.13,19.12,163.55,27.96,11.33,30.93,5.49,89,61.29,25.88,27.96,25.88,154,72,92,318,26,16,3,36,3,84,61,128,200,20,40,129,55,36,25,147,42,37,4.95,5.32,17.69,4,6,16,318,226,226,12,3.29,6.35,6.44,24.82,24.82,24.19
DAL,2010,DAL,DAL,Team Level,all,82,0.48,0.49,0.49,300132,2377.25,207.09,164.46,530.28,77.95,1342.95,1010.27,199.24,207.26,199.43,2269,1064,1107,4440,222,130,26,548,58,1125,1250,2047,3111,376,948,2386,2212,638,711,2544,616,173,72.69,73.26,61.14,79,79,64,4435.99,3333,3332.9,328,36.59,28.42,29.25,214.43,214.52,208.83,2503.94,222.6,171.07,563.42,80.94,1401.49,1048.49,212.62,223.34,213.33,2504,984,1204,4692,226,167,32,577,69,1157,1292,2278,3262,404,972,2390,2266,546,723,2691,584,213,75.01,71.66,75.93,76,73,77,4703.02,3488,3496.47,366,38.04,37.6,38.35,222.29,222.85,217.16
DAL,2010,DAL,DAL,Team Level,5on5,82,0.47,0.48,0.48,232713,1724.33,126.4,110.98,404.02,56.15,960.8,746.66,123.69,126.56,123.88,1650,755,847,3252,144,86,16,428,35,803,909,1506,2261,322,823,1738,1986,500,559,1905,424,76,55.74,49.86,20.8,64,56,24,3247.99,2405,2404.9,283,22.76,16.66,17.32,131.84,131.93,130.4,1882.93,140.56,121.99,445.52,60.73,1053.59,799.6,136.68,141.3,137.39,1881,741,885,3507,141,120,22,456,53,850,1002,1740,2481,351,857,1726,2058,420,582,2084,431,107,57.94,52.93,29.7,53,57,31,3518.03,2622,2630.47,306,25.06,24.62,25.29,140.33,140.9,139.01
DAL,2010,DAL,DAL,Team Level,4on5,82,0.1,0.11,0.13,26674,56.24,5.18,2.54,7.1,1.59,15.61,45.99,5.09,5.18,5.09,63,15,11,89,9,2,1,9,1,8,49,54,69,17,42,223,97,85,37,59,11,8,1.57,1.45,2.15,1,5,3,89,78,78,32,0.59,0.53,0.53,5.24,5.24,5.23,381.15,46.54,34.05,77.38,12.46,237.23,125.34,42.59,46.54,42.59,385,148,211,744,47,28,5,72,11,205,170,338,486,17,34,252,57,19,73,387,88,58,10.32,10.5,25.73,13,6,28,744,533,533,9,8.82,5.88,5.87,49.49,49.49,46.34
DAL,2010,DAL,DAL,Team Level,5on4,82,0.88,0.88,0.86,29490,470.5,55.99,42.61,95.55,15.95,297.72,163.17,52.06,55.99,52.06,443,228,202,873,52,35,8,94,17,253,220,391,619,26,61,275,74,29,91,472,135,64,11.78,16.26,27.96,10,12,30,873,671,671,8,10.88,9.48,9.64,57.23,57.23,54.08,76.31,7.54,3.7,9.59,2.25,21.67,62.26,7.47,7.54,7.47,84,23,16,123,12,3,2,13,2,18,59,72,95,16,41,283,96,71,43,73,23,11,1.81,2.91,2.81,6,4,2,123,107,107,39,0.86,0.75,0.75,7.65,7.65,7.63
NYR,2010,NYR,NYR,Team Level,other,82,0.55,0.54,0.57,12152,143.16,24.47,10.47,26.86,4.84,81.69,52.67,23.39,24.47,23.39,143,58,60,261,21,11,1,28,5,59,77,122,180,12,52,117,60,39,17,117,53,31,3.88,6.44,14.15,2,9,10,261,201,201,9,3.03,2.41,1.54,25.96,25.96,24.89,107.85,19.8,7.05,19.74,3.34,55.24,43.84,19.31,19.8,19.31,111,38,77,226,17,3,0,18,3,42,66,94,132,12,30,125,55,23,26,81,42,26,2.74,4.87,12.19,0,3,14,226,149,149,14,1.98,0.96,0.96,20.81,20.81,20.48
NYR,2010,NYR,NYR,Team Level,all,82,0.53,0.49,0.51,299506,2456.36,233.69,173.66,544.12,79.19,1362.25,1000.09,223.03,234.23,223.58,2453,940,1079,4472,224,186,40,587,98,1083,1215,2229,3169,364,938,2195,2333,604,446,2491,696,206,77.06,83.84,72.78,75,74,75,4473.93,3393,3389.01,243,38.34,39.12,40.23,231.8,232.23,225.43,2366.48,206.24,160.42,536.11,76.45,1331.6,994.17,198.98,206.32,199.02,2410,895,1301,4606,195,146,43,512,87,1092,1273,2215,3110,401,1048,2404,2218,554,559,2558,553,194,71.16,67.46,67.63,65,57,73,4602.05,3305,3306.59,332,35,34.39,35.73,205.51,205.51,201.38
NYR,2010,NYR,NYR,Team Level,5on5,82,0.54,0.49,0.5,235211,1897.34,159.63,128.39,435.22,60.55,1039.92,787.29,155.02,160.16,155.57,1875,736,844,3455,150,138,29,467,77,837,942,1725,2461,313,805,1626,2069,469,331,1971,521,119,61.98,63.32,34.33,61,50,39,3456.93,2611,2607.01,194,26.47,28.22,29.39,156.71,157.14,154.63,1849.52,138.69,119.45,439.28,60.26,1042.46,782.86,134.51,138.79,134.55,1883,700,1004,3587,137,108,31,422,76,847,993,1746,2446,350,938,1774,2005,439,449,2062,409,112,57.07,50.2,31.43,56,45,36,3583.05,2583,2584.58,274,24.46,23.16,24.48,138.67,138.66,136.52
NYR,2010,NYR,NYR,Team Level,4on5,82,0.13,0.13,0.13,24527,55.17,5.92,2.83,6.97,1.6,15.89,40.79,5.66,5.92,5.66,56,18,24,98,9,5,3,8,3,9,40,47,65,15,30,181,134,66,31,52,13,9,1.54,1.61,2.76,3,1,5,98,74,74,29,0.66,1.42,1.42,5.16,5.16,5.14,337.84,41.05,30.49,67.84,10.78,213.17,111.67,38.49,41.05,38.49,341,134,198,673,37,34,12,65,7,190,142,304,438,20,38,255,49,29,54,343,84,48,9.43,9.98,21.64,7,7,23,673,475,475,16,7.76,10.22,10.23,38.59,38.59,36.93
NYR,2010,NYR,NYR,Team Level,5on4,82,0.87,0.85,0.84,27616,360.69,43.67,31.97,75.06,12.21,224.73,119.35,38.95,43.67,38.95,379,128,151,658,44,32,7,84,13,178,156,335,463,24,51,271,70,30,67,351,109,47,9.66,12.46,21.55,9,14,21,658,507,507,11,8.2,7.07,7.89,43.97,43.97,40.77,71.28,6.69,3.43,9.25,2.08,20.74,55.81,6.68,6.69,6.68,75,23,22,120,4,1,0,7,1,13,72,71,94,19,42,250,109,63,30,72,18,8,1.92,2.41,2.36,2,2,0,120,98,98,28,0.8,0.05,0.05,7.45,7.45,7.44
PHI,2010,PHI,PHI,Team Level,other,82,0.54,0.52,0.53,11211,167.89,31.9,11.12,31.94,5.38,84.69,64.97,30.67,31.9,30.67,167,63,71,301,29,14,1,26,1,73,87,138,201,27,74,166,58,31,26,124,55,51,4.18,6.5,21.22,5,6,18,301,230,230,15,3.13,3.98,3.98,31.05,31.05,30.28,152.43,26.65,9.66,28.79,5.04,81.33,56.53,25.67,26.65,25.67,155,53,69,277,29,7,1,31,1,72,68,126,179,22,48,153,48,31,30,123,45,40,4.54,5.38,16.74,7,6,16,277,208,208,17,2.84,2.72,2.72,26.78,26.78,26.11
PHI,2010,PHI,PHI,Team Level,all,82,0.52,0.5,0.51,299296,2569.97,246.12,175.3,585.94,83.04,1383.05,1082.55,237.02,247.93,238.73,2605,951,1208,4764,256,198,42,589,60,1100,1353,2349,3300,402,999,2484,1905,568,655,2631,649,276,74.67,78.42,93.04,70,91,95,4817.97,3556,3593.12,455,38.88,46.88,47.31,237.7,239.29,234.89,2522.19,223.1,168.69,580.4,81.14,1383.95,1048.72,215.83,222.02,214.8,2471,1015,1317,4803,216,187,34,636,48,1085,1314,2255,3270,381,957,2454,1777,639,663,2663,602,221,76.53,72.88,73.69,78,64,74,4735.79,3486,3447.19,425,37.23,41.15,41.47,218.85,217.65,213.5
PHI,2010,PHI,PHI,Team Level,5on5,82,0.51,0.49,0.5,231012,1935.54,157.46,124.61,462.03,62.54,1047.3,822.06,152.33,159.27,154.05,1981,695,913,3589,174,140,32,477,42,831,1012,1807,2502,330,824,1796,1690,434,519,2049,478,149,57.75,57.37,42.34,56,72,46,3642.97,2676,2713.12,380,25.68,31.61,32.01,151.13,152.72,150.8,1941.54,154.37,123.31,465.57,62.2,1055.95,820.6,149.88,153.29,148.86,1905,777,1015,3697,142,145,23,526,37,821,1011,1763,2540,319,817,1807,1589,499,488,2089,462,131,61.13,55.8,37.44,66,45,31,3629.79,2682,2643.19,324,25.34,30.57,30.9,148.81,147.61,145.48
PHI,2010,PHI,PHI,Team Level,4on5,82,0.18,0.17,0.19,28869,85.12,8.43,4.02,10.7,2.45,23.74,73.65,8.37,8.43,8.37,92,31,23,146,12,2,1,10,1,15,83,80,111,16,35,246,114,72,58,92,18,13,2.36,2.13,3.93,3,3,6,146,123,123,52,0.94,0.65,0.65,8.72,8.72,8.71,368.03,37.82,33.4,78.19,12.15,229.65,121.79,36.03,37.82,36.03,347,166,209,722,42,34,10,75,9,184,169,305,471,21,45,271,45,33,73,381,87,45,9.09,10.49,18.25,5,12,25,722,513,513,16,8.49,7.82,7.82,38.5,38.5,37.16
PHI,2010,PHI,PHI,Team Level,5on4,82,0.92,0.87,0.86,28204,381.43,48.34,35.54,81.27,12.65,227.32,121.87,45.65,48.34,45.65,365,162,201,728,41,42,8,76,16,181,171,324,486,29,66,276,43,31,52,366,98,63,10.38,12.42,25.54,6,10,25,728,527,527,8,9.13,10.65,10.67,46.79,46.79,45.1,60.2,4.26,2.34,7.85,1.74,17.03,49.79,4.25,4.26,4.25,64,19,24,107,3,1,0,4,1,8,66,61,80,19,47,223,95,76,72,70,8,5,1.78,1.21,1.26,0,1,2,107,83,83,68,0.55,0.04,0.04,4.76,4.76,4.76
DET,2010,DET,DET,Team Level,other,82,0.59,0.59,0.57,8543,164.54,28.38,11.33,31.26,5.92,88.67,61.43,26.38,28.38,26.38,164,63,65,292,27,9,3,38,8,72,73,137,200,12,22,151,49,31,29,128,55,44,4.35,6.62,17.42,8,3,16,292,227,227,12,3.31,3.19,3.63,28.07,28.07,26.4,119.29,19.88,7.74,23.08,4.27,66.61,47.42,19.45,19.88,19.45,119,50,37,206,20,5,1,22,6,55,61,99,149,10,22,118,49,24,16,110,38,21,3.89,4.6,11.39,5,4,11,206,169,169,9,2.24,1.52,1.55,20.58,20.58,20.34
DET,2010,DET,DET,Team Level,all,82,0.53,0.54,0.53,300276,2766.12,247.67,188.2,612.32,90.97,1566.03,1166.81,239.15,247.85,239.4,2757,1115,1130,5002,257,146,46,633,99,1276,1461,2500,3615,329,718,2540,1794,569,734,2914,761,197,86.4,88.67,72.6,90,75,92,5000.86,3872,3873.91,362,41.63,35.03,38.56,250.73,250.76,245.4,2463.33,218.85,167.19,553.19,81.93,1371.09,1034.75,212.97,220.22,214.27,2514,913,917,4344,237,145,52,611,93,1051,1290,2277,3190,333,713,2350,1963,600,647,2629,611,187,77.75,72.1,69,87,70,80,4360.42,3427,3437.34,344,36.66,37.18,38.9,216.6,217.52,214.19
DET,2010,DET,DET,Team Level,5on5,82,0.52,0.53,0.53,236406,2105.55,160.18,134.94,485.91,68.36,1184.71,908.88,155.79,160.37,156.04,2091,852,867,3810,165,106,36,491,79,962,1140,1926,2778,277,604,1852,1606,443,585,2302,555,86,69.95,63.62,26.61,70,56,39,3808.86,2943,2944.91,304,27.64,25.28,26.81,161.01,161.04,158.93,1905.75,148.26,122.19,445.08,63.02,1054.38,811.06,144.35,149.64,145.66,1944,700,709,3353,165,103,40,507,72,791,1006,1779,2479,273,591,1757,1792,473,518,2072,468,104,62.47,54.7,31.09,68,56,41,3369.42,2644,2654.34,302,25.11,24.87,26.53,146.85,147.77,145.62
DET,2010,DET,DET,Team Level,4on5,82,0.13,0.13,0.14,28069,63.02,6.7,3.21,8.06,1.92,17.55,51.55,6.47,6.7,6.47,64,25,15,104,5,3,1,5,3,19,54,59,84,14,40,263,103,81,39,62,19,8,1.71,2.66,2.34,1,2,2,104,89,89,38,0.74,0.74,0.74,6.69,6.69,6.67,374.91,44.29,34.3,77.06,12.85,232.52,125.96,42.77,44.29,42.77,383,144,158,685,45,35,10,73,15,191,168,338,482,32,64,245,50,26,78,386,89,52,9.88,10.47,23.94,12,8,25,685,527,527,3,8.62,10.5,10.54,42.37,42.37,41.43
DET,2010,DET,DET,Team Level,5on4,82,0.89,0.89,0.88,27258,433.01,52.4,38.72,87.09,14.76,275.08,144.95,50.51,52.4,50.51,438,175,183,796,60,28,6,99,9,223,194,378,553,26,52,274,36,14,81,422,132,59,10.38,15.78,26.23,11,14,35,796,613,613,8,9.93,5.82,7.38,54.96,54.96,53.4,63.37,6.41,2.95,7.97,1.78,17.58,50.31,6.39,6.41,6.39,68,19,13,100,7,2,1,9,0,14,55,61,80,18,36,230,72,77,35,61,16,10,1.51,2.32,2.58,2,2,3,100,87,87,30,0.69,0.29,0.29,6.81,6.81,6.8
