team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MTL,2012,MTL,MTL,Team Level,5on4,48,0.92,0.87,0.87,18133,238.89,34.2,21.82,52.13,8.06,143.27,78.51,30.43,34.2,30.43,247,91,105,443,34,30,10,55,8,115,96,213,304,25,54,166,31,21,30,238,51,49,5.69,6.13,22.39,8,5,21,443,338,338,6,5.75,8.55,8.12,31.84,31.84,29.04,36.31,3.13,1.51,5.18,1.03,10.78,30.36,3.13,3.13,3.13,41,11,14,66,2,1,0,3,3,11,32,39,50,15,33,168,78,37,51,41,8,3,1.04,1.1,0.99,0,0,2,66,52,52,50,0.36,0.07,0.07,3.42,3.42,3.42
N.J,2012,N.J,N.J,Team Level,other,48,0.53,0.58,0.58,6894,110.88,16.88,7.82,22.11,4.11,59.87,42.21,16.18,16.88,16.18,103,50,57,210,12,7,1,19,4,43,68,91,141,10,18,89,35,12,17,94,40,19,3.36,4.95,8.56,1,3,8,210,153,153,8,2.28,2.02,2.02,17.13,17.13,16.6,81.75,15.04,5.47,15.14,2.57,41.87,31.91,14.85,15.04,14.85,80,32,41,153,15,5,3,15,3,34,40,65,97,8,16,94,32,23,17,68,27,17,2.49,3.05,9.5,2,3,10,153,112,112,7,1.52,1.95,1.95,14.62,14.62,14.52
N.J,2012,N.J,N.J,Team Level,all,48,0.54,0.56,0.56,176265,1363.46,123.95,95.46,304.89,45.96,780.66,569.16,120.3,123.83,120.2,1363,558,645,2566,110,81,13,317,45,566,802,1253,1811,206,465,1339,892,297,334,1438,377,106,42.65,45.12,36.18,38,38,34,2554.34,1921,1911.54,161,21.31,18.13,19.44,125.76,125.72,123.29,1073.92,105.75,70.48,236.73,34.75,585.04,455.24,103.08,106.34,103.66,1110,378,515,2003,122,63,17,248,41,415,599,988,1366,223,491,1440,1143,302,349,1095,295,98,33.14,35.01,37.6,36,40,46,2016.87,1488,1500.7,200,15.56,16.23,16.75,104.56,105.21,103.68
N.J,2012,N.J,N.J,Team Level,5on5,48,0.56,0.56,0.56,138769,1004.37,81.16,67.22,233.58,33.12,578.87,428.05,79.31,81.04,79.2,1002,420,479,1901,65,59,8,250,31,420,597,937,1357,173,398,988,800,220,251,1096,267,59,33.52,31.63,16.01,29,24,12,1889.34,1422,1412.54,125,13.79,12.65,13.34,81.62,81.58,80.52,813.32,64.95,50.88,188.85,26.39,445.61,354.31,63.54,65.54,64.12,843,288,368,1499,74,43,10,194,33,306,481,769,1057,186,421,1061,1043,234,255,874,208,49,26.57,24.67,13.7,30,25,19,1512.87,1131,1143.7,167,10.44,9.93,10.45,64.93,65.58,64.86
N.J,2012,N.J,N.J,Team Level,4on5,48,0.2,0.2,0.23,15165,45.84,5.37,2.54,6.02,1.29,13.72,32.06,5.26,5.37,5.26,47,14,14,75,10,1,0,5,2,7,36,37,51,4,8,106,41,56,25,38,15,8,1.11,1.99,2.27,3,4,3,75,61,61,22,0.59,0.27,0.27,5.69,5.69,5.58,147.47,22.1,12.44,28.82,4.91,88.74,46.99,21.15,22.1,21.15,153,51,98,302,27,14,3,35,5,66,57,126,177,17,32,162,23,9,54,128,49,27,3.36,5.91,12.83,2,10,15,302,204,204,6,3.22,4.04,4.04,21.27,21.27,20.56
N.J,2012,N.J,N.J,Team Level,5on4,48,0.85,0.89,0.87,15437,202.36,20.53,17.87,43.18,7.44,128.21,66.84,19.56,20.53,19.56,211,74,95,380,23,14,4,43,8,96,101,188,262,19,41,156,16,9,41,210,55,20,4.64,6.55,9.34,5,7,11,380,285,285,6,4.65,3.18,3.81,21.31,21.31,20.59,31.38,3.66,1.7,3.92,0.86,8.83,22.02,3.54,3.66,3.54,34,7,8,49,6,1,1,4,0,9,21,28,35,12,22,123,45,36,23,25,11,5,0.72,1.38,1.57,2,2,2,49,41,41,20,0.39,0.31,0.31,3.75,3.75,3.73
ANA,2012,ANA,ANA,Team Level,other,48,0.53,0.46,0.45,6569,65.94,14.34,4.48,11.91,2.02,33.41,25.83,14.01,14.34,14.01,67,25,34,126,13,3,1,17,2,27,30,54,79,3,6,59,21,15,8,51,23,18,1.4,2.98,9.97,0,3,10,126,92,92,3,1.27,1.5,1.27,14.34,14.34,14.09,79.89,12.77,5.6,15.41,2.67,42.69,32.87,12.49,12.77,12.49,78,34,36,148,10,4,0,19,5,37,37,68,102,5,8,93,22,15,18,70,27,15,2.52,3.28,6.98,2,3,5,148,112,112,5,1.62,0.76,0.76,13.63,13.63,13.37
ANA,2012,ANA,ANA,Team Level,all,48,0.51,0.48,0.49,176178,1337.97,120.74,93.25,297.49,43.21,745.55,570.77,117.57,121.49,118.3,1347,524,652,2523,134,79,19,311,43,627,677,1213,1737,188,455,1382,1149,280,379,1430,348,93,41.63,42.21,36.89,35,59,40,2535.72,1871,1879.33,213,20.59,15.65,15.69,125.63,126.3,124.27,1384.84,117.34,97.1,313.02,46.38,799.27,593.89,114.35,117.56,114.54,1340,627,776,2743,115,96,24,326,58,622,750,1225,1852,168,400,1525,1102,283,405,1531,344,92,43.3,41.6,32.44,43,41,31,2740.86,1967,1968.53,212,21.3,20.04,21.24,117.4,117.39,115.84
ANA,2012,ANA,ANA,Team Level,5on5,48,0.5,0.48,0.48,142564,1038.32,81.06,69.13,240.59,33.8,582.36,445.07,79,81.81,79.73,1041,411,534,1986,90,62,15,248,34,483,535,951,1362,174,425,1070,1067,221,308,1139,263,50,34.84,31.92,14.3,27,46,17,1998.72,1452,1460.33,180,14.27,12.06,12.11,83.22,83.88,82.85,1087.89,80.33,72.75,253.34,36.38,627.17,474.04,78.61,80.55,78.8,1040,504,619,2163,72,70,16,264,42,500,596,968,1472,139,341,1175,1015,225,322,1226,269,49,34.83,32.36,13.14,30,29,13,2160.86,1544,1545.53,184,14.9,13.85,14.27,80.97,80.95,80.03
ANA,2012,ANA,ANA,Team Level,4on5,48,0.15,0.16,0.19,14775,45.26,3.76,2.16,5.64,1.26,12.6,39.58,3.75,3.76,3.75,47,18,7,72,4,1,0,4,1,14,41,43,61,6,14,134,38,36,30,48,13,4,1.11,1.56,1.1,2,1,1,72,65,65,27,0.51,0.26,0.26,4.01,4.01,4.01,191.41,21.67,17.33,41.24,6.64,122.09,66.03,20.68,21.67,20.68,193,82,109,384,28,22,8,42,11,80,92,165,247,16,35,143,21,11,47,210,39,26,5.12,4.78,11.77,10,5,13,384,275,275,6,4.45,5.43,6.21,19.92,19.92,19.57
ANA,2012,ANA,ANA,Team Level,5on4,48,0.89,0.88,0.88,12270,188.44,21.57,17.47,39.36,6.13,117.17,60.3,20.8,21.57,20.8,192,70,77,339,27,13,3,42,6,103,71,165,235,5,10,119,23,8,33,192,49,21,4.28,5.77,11.53,6,9,12,339,262,262,3,4.55,1.83,2.06,24.06,24.06,23.32,25.66,2.57,1.42,3.04,0.7,7.31,20.96,2.56,2.57,2.56,29,7,12,48,5,0,0,1,0,5,25,24,31,8,16,114,44,32,18,25,9,2,0.84,1.17,0.55,1,4,0,48,36,36,17,0.32,0,0,2.88,2.88,2.88
EDM,2012,EDM,EDM,Team Level,other,48,0.46,0.51,0.49,6245,86.59,12.44,6.63,17.09,3.05,50.15,29.64,11.48,12.44,11.48,90,29,49,168,10,6,2,21,2,46,34,80,109,3,6,92,15,14,13,73,35,11,2.76,4.13,5.55,1,2,7,168,119,119,8,1.93,1.94,1.81,12.56,12.56,11.84,88.29,14.89,6.28,17.03,3.02,47.24,33.54,13.86,14.89,13.86,85,37,42,164,14,6,1,15,4,41,42,71,108,10,18,83,29,15,16,71,34,17,2.37,4.28,8.24,5,3,6,164,122,122,8,1.78,2.1,2.1,14.58,14.58,14.13
EDM,2012,EDM,EDM,Team Level,all,48,0.45,0.44,0.45,175422,1277.81,117.99,90.35,281.66,41.05,709.76,526.19,114.03,118,114.05,1285,482,576,2343,123,78,19,272,40,595,659,1162,1644,201,446,1267,1060,307,479,1315,365,87,41.41,44.55,32.03,42,42,39,2351.24,1767,1767.47,340,19.99,17.08,17.9,120.08,120.1,117.6,1577.03,146.14,110.25,352.56,50.63,879.15,651.27,141.01,147.2,142.04,1573,617,753,2943,131,104,18,325,44,699,887,1442,2059,193,428,1480,1040,391,397,1633,434,123,51.16,51.52,43.47,49,36,46,2956.17,2190,2202.31,235,24.32,22.78,22.99,147.46,148.31,145.11
EDM,2012,EDM,EDM,Team Level,5on5,48,0.44,0.45,0.45,137520,994.23,78.77,66.5,228.36,31.87,553.83,419.65,76.95,78.78,76.97,990,389,437,1816,80,59,13,217,27,468,528,910,1299,177,398,903,954,239,396,1071,266,42,34.48,32.73,11.56,37,31,12,1824.24,1379,1379.47,296,13.69,11.61,11.98,80.48,80.5,79.46,1212.36,100.39,80.49,281.01,38.87,669.49,507.75,97.7,101.45,98.73,1203,475,580,2258,90,77,11,259,37,526,689,1113,1588,168,378,1120,948,307,304,1274,333,71,41.38,39.35,19.67,40,30,20,2271.17,1678,1690.31,195,16.61,15.43,15.82,101.18,102.03,100.27
EDM,2012,EDM,EDM,Team Level,4on5,48,0.1,0.1,0.11,16625,29.5,2.86,1.45,3.85,0.94,9.06,22.84,2.76,2.86,2.76,33,8,12,53,4,3,1,3,0,4,27,29,37,9,18,119,77,39,32,29,8,4,0.78,0.94,1.14,2,1,1,53,41,41,31,0.34,0.5,0.5,2.7,2.7,2.7,239.93,26.86,21.59,49.98,7.67,151.72,81.19,25.64,26.86,25.64,251,88,119,458,26,19,5,46,2,129,117,225,313,9,20,163,19,15,46,255,54,30,6.5,6.33,14.03,4,3,19,458,339,339,1,5.49,4.58,4.4,27.94,27.94,26.95
EDM,2012,EDM,EDM,Team Level,5on4,48,0.86,0.83,0.82,15032,167.5,23.92,15.77,32.36,5.18,96.72,54.05,22.84,23.92,22.84,172,56,78,306,29,10,3,31,11,77,70,143,199,12,24,153,14,15,38,142,56,30,3.39,6.75,13.78,2,8,19,306,228,228,5,4.03,3.02,3.6,24.34,24.34,23.61,36.45,4,1.89,4.54,1.08,10.7,28.79,3.8,4,3.8,34,17,12,63,1,2,1,5,1,3,39,33,50,6,12,114,44,54,31,33,13,5,0.9,1.57,1.53,0,0,1,63,51,51,31,0.44,0.67,0.67,3.77,3.77,3.76
T.B,2012,T.B,T.B,Team Level,other,48,0.44,0.5,0.5,5763,73.18,15.83,5.53,13.09,2.44,40.83,23.28,15.02,15.83,15.02,77,24,32,133,21,6,4,12,0,34,28,56,80,7,14,84,22,15,17,43,38,20,1.97,4.54,9.32,3,7,11,133,101,101,4,1.64,2,2.63,14.84,14.84,14.51,73.96,20.17,4.94,13.26,2.51,36.75,24.37,19.13,20.17,19.13,76,26,29,131,21,5,3,20,2,29,25,55,81,4,8,74,20,10,10,45,29,28,1.62,4.04,14.51,1,6,14,131,102,102,4,1.47,2.1,2.29,19.34,19.34,18.36
T.B,2012,T.B,T.B,Team Level,all,48,0.47,0.47,0.47,174258,1308.2,125.78,92.92,290.66,42.21,738.22,536.22,121.95,125.83,121.98,1323,503,584,2410,147,77,28,294,33,542,733,1176,1679,212,517,1500,1105,316,396,1291,430,105,38.68,51.66,35.44,38,63,46,2393.51,1826,1814.62,211,20.53,17.79,19.51,126.79,126.54,124.44,1474.56,144.07,100.81,336.17,49.12,816.3,610.53,138.21,144.8,138.94,1451,606,680,2737,147,103,24,331,45,670,761,1304,1910,219,536,1432,1074,330,347,1514,413,130,44.83,49.84,49.39,45,48,54,2760.9,2057,2074.98,181,22.34,22.72,23.28,143.13,143.8,140.6
T.B,2012,T.B,T.B,Team Level,5on5,48,0.49,0.47,0.47,138581,1040.92,86.87,70.51,240.94,33.48,583.3,434.91,84.91,86.93,84.94,1052,398,471,1921,103,58,20,240,28,425,596,949,1347,178,449,1142,1031,258,294,1070,321,59,32.02,38.84,16.02,30,49,24,1904.51,1450,1438.62,177,14.59,13.3,14.39,87.07,86.81,85.79,1162.36,90.26,76.12,276.13,38.13,648.49,496.87,87.8,90.99,88.51,1145,481,526,2152,99,78,16,272,37,525,615,1046,1527,191,478,1110,984,259,285,1256,313,57,37.7,37.06,15.5,39,38,22,2175.9,1626,1643.98,158,15.66,14.12,14.6,91.31,91.98,90.77
T.B,2012,T.B,T.B,Team Level,4on5,48,0.09,0.09,0.1,14392,24.29,2.81,1.34,3.33,0.71,7.41,17.4,2.8,2.81,2.8,22,11,8,41,0,0,0,3,1,8,21,22,33,13,26,117,29,30,19,20,10,3,0.61,1.25,0.94,0,0,0,41,33,33,18,0.3,0,0,3.11,3.11,3.1,207.7,29.98,18.05,42.83,7.64,122,66.51,27.65,29.98,27.65,196,91,110,397,23,20,5,37,4,106,97,173,264,10,22,134,24,9,35,190,55,42,4.78,6.74,18.45,3,4,16,397,287,287,3,4.82,6.49,6.38,28.42,28.42,27.45
T.B,2012,T.B,T.B,Team Level,5on4,48,0.85,0.85,0.85,15522,169.8,20.26,15.54,33.31,5.57,106.68,60.64,19.22,20.26,19.22,172,70,73,315,23,13,4,39,4,75,88,149,219,14,28,157,23,13,66,158,61,23,4.08,7.03,9.15,5,7,11,315,242,242,12,3.99,2.48,2.48,21.78,21.78,21.04,30.56,3.67,1.71,3.94,0.83,9.06,22.78,3.64,3.67,3.64,34,8,15,57,4,0,0,2,2,10,24,30,38,14,28,114,46,52,17,23,16,3,0.73,2,0.94,2,0,2,57,42,42,16,0.39,0,0,4.06,4.06,4.03
