team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
WSH,2015,WSH,WSH,Team Level,other,82,0.51,0.47,0.47,10960,132.35,30.69,9.08,21.65,4.25,69.07,51.34,29.44,30.69,29.44,132,55,77,264,32,7,2,26,6,61,55,100,155,13,26,131,55,29,25,94,54,39,3.46,6.58,20.65,8,6,18,264,187,187,17,2.65,1.46,1.46,31.82,31.82,30.57,151.87,29.98,11.67,27.46,5.1,86.05,50.72,27.21,29.98,27.21,154,57,86,297,23,18,5,34,4,73,59,131,188,11,22,154,30,33,19,109,55,47,4.23,6.52,19.23,5,5,13,297,211,211,12,3.52,5.41,5.41,28.09,28.09,26.23
WSH,2015,WSH,WSH,Team Level,all,82,0.52,0.51,0.51,298962,2513.6,240.48,173.87,567.27,80.72,1394.54,1038.18,232.49,241.52,233.54,2510,986,1206,4702,248,158,29,582,83,1091,1334,2262,3248,312,699,2368,1994,565,726,2533,752,211,75.51,89.46,75.52,73,94,81,4739.03,3496,3525.51,453,38.44,35.11,35.17,243.69,244.91,239.7,2388.94,221,167.69,542.4,76.73,1341.7,976.5,209.67,220.99,209.66,2333,993,1266,4592,191,169,33,543,70,1111,1242,2142,3135,313,681,2409,1870,608,643,2451,669,206,69.57,81.07,70.37,60,77,54,4565.87,3326,3313.96,446,37.33,38.75,38.75,219.57,219.51,213
WSH,2015,WSH,WSH,Team Level,5on5,82,0.52,0.51,0.51,240235,1957.84,161.65,129.83,459.68,62.89,1080.09,827.86,157.2,162.68,158.25,1971,751,971,3693,164,119,20,482,68,829,1060,1807,2558,265,602,1779,1847,459,596,2023,578,121,60.9,68.39,32.36,55,74,35,3730.03,2722,2751.51,386,26.81,23.84,24.35,164.11,165.33,162.82,1847.14,147.11,123.22,436.64,58.95,1030.52,771.56,143.3,147.1,143.29,1801,767,974,3542,128,115,21,427,56,863,979,1673,2440,269,592,1817,1748,496,543,1939,518,111,54.8,62.85,29.46,46,55,27,3515.87,2568,2555.96,396,25.41,23.81,23.81,148.71,148.66,146.81
WSH,2015,WSH,WSH,Team Level,4on5,82,0.08,0.08,0.11,24742,39.03,3.34,1.71,4.81,1.15,11.42,34.57,3.31,3.34,3.31,45,12,5,62,2,2,0,4,1,8,40,43,55,17,34,214,71,44,49,41,12,4,0.86,1.4,1.08,0,2,0,62,57,57,46,0.39,0.38,0.38,3.36,3.36,3.34,340.36,39.36,30.39,71.92,11.23,211.46,112.64,34.64,39.36,34.64,319,158,192,669,35,34,6,75,10,164,159,284,442,19,36,237,33,18,41,354,80,43,9.49,9.49,20.37,8,13,14,669,477,477,5,7.82,9.11,9.11,38.08,38.08,35.27
WSH,2015,WSH,WSH,Team Level,5on4,82,0.91,0.89,0.88,23025,384.38,44.8,33.26,81.14,12.44,233.97,124.41,42.54,44.8,42.54,362,168,153,683,50,30,7,70,8,193,179,312,480,17,37,244,21,33,56,375,108,47,10.28,13.1,21.42,10,12,28,683,530,530,4,8.58,9.42,8.97,44.4,44.4,42.97,49.57,4.56,2.41,6.37,1.44,13.66,41.58,4.51,4.56,4.51,59,11,14,84,5,2,1,7,0,11,45,54,65,14,31,201,59,61,40,49,16,5,1.05,2.21,1.31,1,4,0,84,70,70,33,0.57,0.43,0.43,4.69,4.69,4.68
CAR,2015,CAR,CAR,Team Level,other,82,0.51,0.52,0.51,9683,154.25,29.26,10.65,28.38,5.3,80.4,55.99,27.6,29.26,27.6,152,58,62,272,25,17,4,29,7,66,66,127,185,10,20,138,41,41,22,106,64,40,4.33,7.77,17.17,3,8,14,272,210,210,5,2.99,5.53,5.53,26.73,26.73,25.87,143.21,28.51,9.65,26.23,4.77,74.47,54.39,26.25,28.51,26.25,135,63,54,252,28,13,4,22,4,70,61,107,170,10,20,129,52,37,21,102,58,38,3.84,6.76,17.91,3,11,14,252,198,198,10,2.86,4.85,4.98,26.39,26.39,25.27
CAR,2015,CAR,CAR,Team Level,all,82,0.51,0.53,0.52,300279,2515.32,236.26,170.4,579.78,82.16,1396.4,1016,226.9,236.17,226.84,2451,1030,1199,4680,196,211,39,538,98,1138,1300,2255,3285,245,524,2523,1550,756,656,2592,653,236,77.16,78.65,80.46,68,54,74,4670.8,3481,3479.42,304,37.57,49.2,50.57,223.26,223.06,218.35,2346.7,223.41,159.3,531.34,76.18,1293.1,965.68,215.17,223.98,215.79,2262,987,980,4229,221,170,27,506,92,1031,1229,2041,3028,282,605,2178,1836,711,680,2348,701,200,72.72,83.35,67.34,75,85,61,4231.66,3249,3249.78,359,34.81,35.79,36.01,222.22,222.92,218.68
CAR,2015,CAR,CAR,Team Level,5on5,82,0.5,0.51,0.51,247691,1978.87,163.2,127.93,471.67,64.68,1085.56,819.97,157.56,163.12,157.5,1917,816,951,3684,133,166,27,436,72,885,1041,1784,2600,213,457,1968,1418,633,557,2092,496,145,63.6,59.61,40,58,39,36,3674.8,2733,2731.42,277,26.4,35.52,36.08,153.52,153.33,151.04,1927.44,163.54,126.58,450.48,62.35,1057.37,798.67,158.62,164.12,159.23,1849,810,816,3475,159,136,20,427,76,847,1014,1690,2500,248,534,1698,1684,592,569,1971,563,125,61.73,67.38,34.43,62,65,32,3477.66,2659,2659.78,313,26.14,26.75,26.83,162.86,163.57,161.14
CAR,2015,CAR,CAR,Team Level,4on5,82,0.08,0.11,0.1,19635,26.06,2.33,1.18,3.44,0.78,7.47,21.81,2.32,2.33,2.32,32,5,16,53,3,1,0,4,1,8,20,29,34,9,21,177,58,52,17,26,9,2,0.63,1.09,0.61,1,2,0,53,37,37,14,0.28,0.31,0.31,2.3,2.3,2.29,233.62,26.98,20.93,49.13,7.83,148.31,80.82,25.93,26.98,25.93,230,104,101,435,29,20,3,52,8,107,118,201,305,13,29,181,36,25,55,236,66,32,5.92,7.54,13.52,9,7,13,435,334,334,3,5.32,4.18,4.18,28.12,28.12,27.43
CAR,2015,CAR,CAR,Team Level,5on4,82,0.9,0.91,0.9,23270,356.14,41.47,30.63,76.3,11.4,222.97,118.23,39.42,41.47,39.42,350,151,170,671,35,27,8,69,18,179,173,315,466,13,26,240,33,30,60,368,84,49,8.61,10.19,22.68,6,5,24,671,501,501,8,7.89,7.84,8.64,40.7,40.7,39.15,42.42,4.38,2.14,5.51,1.21,12.95,31.81,4.37,4.38,4.37,48,10,9,67,5,1,0,5,4,7,36,43,53,11,22,170,64,57,35,39,14,5,1.23,1.67,1.48,1,2,2,67,58,58,33,0.49,0.02,0.02,4.85,4.85,4.84
CBJ,2015,CBJ,CBJ,Team Level,other,82,0.44,0.49,0.47,10732,147.42,31.19,10.58,27.87,5.23,80.92,50.21,26.89,31.19,26.89,151,55,82,288,25,20,5,22,10,64,65,126,181,10,25,126,37,18,26,128,32,46,4.83,3.85,22.52,3,1,21,288,206,206,9,3.11,6.93,6.93,27.36,27.36,25.47,170.1,39,11.81,29.72,5.64,90.97,55.86,36.35,39,36.35,164,69,65,298,38,12,3,28,12,80,63,126,195,14,28,156,15,21,24,115,59,59,4.55,7.17,27.28,3,8,27,298,233,233,9,3.47,4.15,4.71,37.77,37.77,36.23
CBJ,2015,CBJ,CBJ,Team Level,all,82,0.49,0.48,0.48,299117,2363.19,240.05,159.58,545.44,77.5,1290.07,944.5,227.26,239.21,226.52,2387,872,1099,4358,213,201,44,469,157,1012,1207,2174,3046,364,861,2471,2145,490,478,2358,635,266,70.21,78.65,91.19,61,66,86,4333.17,3259,3247.16,263,35.33,48.26,48.78,226.46,225.99,219.41,2539.15,248.9,167.44,592.21,84.93,1409.09,1037.42,237.06,249.85,238,2550,990,1260,4800,248,194,43,553,166,1118,1261,2302,3292,338,801,2572,1543,410,564,2633,656,251,76.34,77.85,94.71,78,87,83,4829.11,3540,3561.18,306,37.13,47.24,48.32,237.71,238.48,232.34
CBJ,2015,CBJ,CBJ,Team Level,5on5,82,0.51,0.48,0.48,238913,1857.66,162.49,119.81,447.36,60.47,1009.9,756.12,156.85,161.65,156.12,1875,683,872,3430,149,148,27,375,127,803,956,1726,2409,326,773,1901,1982,396,370,1888,513,157,56.06,63.82,42.61,54,56,39,3405.17,2558,2546.16,226,24.74,30.98,31.94,155.16,154.68,152.1,1946.66,155.17,121.84,478.78,65.71,1077.36,817.14,149.63,156.13,150.57,1964,752,1001,3717,159,144,31,456,129,824,1004,1805,2557,293,702,1971,1441,331,449,2095,491,130,60.01,58.01,37.15,66,62,31,3746.11,2716,2737.18,256,24.98,31.13,32.19,147.96,148.74,146.41
CBJ,2015,CBJ,CBJ,Team Level,4on5,82,0.1,0.11,0.12,26414,52.56,5.46,2.63,6.72,1.5,15.04,41.65,5.45,5.46,5.45,48,25,14,87,2,1,0,4,1,9,56,46,71,14,31,224,95,53,25,49,18,6,1.47,2.23,1.76,0,0,2,87,73,73,24,0.6,0.09,0.09,5.97,5.97,5.97,369.97,49.69,31.69,77.24,12.03,226.26,121.1,46.08,49.69,46.08,362,156,180,698,44,37,9,65,23,196,153,318,474,19,44,240,31,13,55,369,93,56,10.47,11.1,28.12,7,14,23,698,518,518,8,8.18,11.67,11.12,46.75,46.75,44.47
CBJ,2015,CBJ,CBJ,Team Level,5on4,82,0.89,0.86,0.85,23058,305.55,40.92,26.56,63.49,10.3,184.22,96.51,38.07,40.92,38.07,313,109,131,553,37,32,12,68,19,136,130,276,385,14,32,220,31,23,57,293,72,57,7.86,8.75,24.3,4,9,24,553,422,422,4,6.88,10.25,9.82,37.98,37.98,35.88,52.43,5.03,2.11,6.47,1.55,14.51,43.33,5,5.03,5,60,13,14,87,7,1,0,4,2,18,41,53,66,12,27,205,56,45,36,54,13,6,1.32,1.56,2.15,2,3,2,87,73,73,33,0.49,0.29,0.29,5.24,5.24,5.23
NSH,2015,NSH,NSH,Team Level,other,82,0.56,0.48,0.51,11318,155.13,33.3,11.38,27.05,5.08,86.98,50.22,31.26,33.3,31.26,158,56,67,281,30,12,6,21,7,77,67,128,184,7,14,128,47,20,19,109,56,49,4.36,7.09,21.85,2,5,23,281,214,214,14,3.51,4.6,4.6,32.2,32.2,30.65,149.5,26.36,10.78,26.43,4.93,82.54,53.95,24.5,26.36,24.5,153,52,95,300,35,13,6,28,4,76,49,118,170,8,16,158,31,33,26,117,55,33,4.24,6.85,15.27,8,9,18,300,205,205,11,3.05,4.42,4.42,24.99,24.99,23.78
NSH,2015,NSH,NSH,Team Level,all,82,0.54,0.52,0.53,298813,2499.95,219.55,168.26,569.75,79.75,1404.81,1026.88,211.37,220.12,211.87,2507,962,1150,4619,224,140,26,575,92,1136,1302,2283,3245,307,714,2387,1886,473,633,2694,572,203,75.51,68.63,75.42,71,76,77,4623.04,3469,3470.88,378,37.29,30.02,30.63,226.22,226.32,220.93,2188.47,183.33,145.72,500.73,69.96,1219.93,919.32,177.78,183.26,177.71,2243,796,1232,4271,213,128,38,566,83,930,1119,2030,2826,314,716,2515,1658,565,646,2365,512,162,64.11,62.22,57,70,64,79,4250.16,3039,3030.19,371,32.04,30.37,30.55,184.82,184.57,181.28
NSH,2015,NSH,NSH,Team Level,5on5,82,0.53,0.52,0.54,238917,1970.41,139.19,126.58,468.73,62.81,1105.27,831.42,135.67,139.75,136.17,1943,791,937,3671,143,95,14,475,72,918,1031,1800,2591,283,659,1879,1768,392,508,2218,423,93,62.11,50.76,26.31,59,57,27,3675.04,2734,2735.88,323,25.92,17.93,18.53,146.57,146.67,144.63,1710.33,123.87,108.04,406.64,54.81,944.49,734.15,120.95,123.81,120.88,1749,623,954,3326,137,98,25,472,63,719,883,1612,2235,285,655,1898,1542,459,516,1893,387,92,50.55,47.34,25.99,49,51,37,3305.16,2372,2363.19,316,22.15,21.36,21.52,124.52,124.26,122.82
NSH,2015,NSH,NSH,Team Level,4on5,82,0.1,0.11,0.13,23729,43.33,3.31,1.83,5.86,1.25,12.08,37.67,3.3,3.31,3.3,52,10,6,68,5,2,0,1,4,8,42,47,57,5,10,177,44,52,38,47,14,1,1.18,1.87,0.27,4,1,0,68,62,62,36,0.42,0.33,0.33,3.4,3.4,3.4,285.37,29.69,24.95,62.12,9.02,180.19,97.04,28.94,29.69,28.94,288,115,172,575,39,17,7,60,15,127,145,249,364,10,20,232,25,16,60,310,59,34,7.93,6.74,15.01,12,4,23,575,403,403,6,6.39,4.59,4.61,31.47,31.47,30.84
NSH,2015,NSH,NSH,Team Level,5on4,82,0.93,0.9,0.89,24849,331.07,43.76,28.48,68.1,10.61,200.48,107.56,41.14,43.76,41.14,354,105,140,599,46,31,6,78,9,133,162,308,413,12,31,203,27,9,68,320,79,60,7.87,8.91,26.99,6,13,27,599,459,459,5,7.44,7.16,7.16,44.05,44.05,42.24,43.27,3.41,1.96,5.54,1.2,12.71,34.19,3.4,3.41,3.4,53,6,11,70,2,0,0,6,1,8,42,51,57,11,25,227,60,57,44,45,11,3,1.38,1.29,0.73,1,0,1,70,59,59,38,0.45,0,0,3.86,3.86,3.85
NYR,2015,NYR,NYR,Team Level,other,82,0.47,0.44,0.47,10065,131.09,26.76,8.72,23.18,4.27,68.89,50.16,25.92,26.76,25.92,137,45,47,229,30,9,4,20,6,52,65,107,152,10,20,113,34,22,35,102,42,38,3.29,4.78,18.69,5,3,22,229,182,182,10,2.56,2.94,3.08,26.25,26.25,25.56,149.17,29.71,10.66,25.81,5.02,83.27,53.54,28.17,29.71,28.17,148,60,83,291,35,10,3,25,6,68,64,113,173,8,16,139,28,18,35,110,62,36,3.79,7.64,18.28,6,9,20,291,208,208,11,3.01,4,4.51,28.21,28.21,27.27
NYR,2015,NYR,NYR,Team Level,all,82,0.47,0.48,0.48,298469,2337.88,205.04,156.2,529.71,76.94,1319.7,985.4,199.1,206.54,200.55,2337,936,1093,4366,233,136,30,544,86,996,1278,2104,3040,299,658,2313,2164,603,824,2498,584,191,69.81,68.8,66.42,84,78,71,4400.22,3273,3300.69,474,34.26,29.31,29.5,209.81,211.36,207.43,2517.69,228.11,170.23,575.85,82.08,1413.57,1034.15,219.78,227.02,218.74,2494,1010,1314,4818,215,178,32,550,88,1216,1257,2279,3289,274,610,2390,1850,498,742,2611,689,204,73.38,83.03,71.7,52,85,78,4771.06,3504,3479.09,408,37.32,38.29,40.17,225.25,224.07,219
NYR,2015,NYR,NYR,Team Level,5on5,82,0.47,0.47,0.48,243489,1830.2,140.74,117.07,430.05,60.42,1026.04,783.68,137.4,142.23,138.85,1816,742,880,3438,164,110,24,444,69,759,1012,1652,2394,272,604,1803,2028,489,666,1994,452,112,56.37,53.7,30.69,68,64,32,3472.22,2558,2585.69,423,24.06,23.35,23.41,141.4,142.97,141.39,1997.3,157.21,128.88,474.54,64.8,1114.52,838.04,152.74,156.14,151.72,1967,811,1037,3815,129,138,20,451,68,947,1045,1838,2649,240,539,1855,1731,416,588,2128,529,121,60.43,63.24,33.54,38,61,30,3768.06,2778,2753.09,357,26.56,27.79,28.26,155.51,154.31,152.01
NYR,2015,NYR,NYR,Team Level,4on5,82,0.14,0.12,0.14,23408,57.22,5.82,2.86,7.57,1.66,16.19,41.89,5.67,5.82,5.67,60,16,9,85,2,3,1,6,3,12,50,58,74,11,22,190,72,64,39,49,20,7,1.42,2.61,1.8,0,1,1,85,76,76,35,0.66,0.92,0.92,5.57,5.57,5.54,321.72,36.56,28.4,68.32,10.79,201.22,106.72,34.44,36.56,34.44,328,124,184,636,47,26,9,64,14,192,109,281,405,19,39,204,29,17,90,328,83,41,8.04,10.29,18.22,7,13,27,636,452,452,11,7.23,5.69,6.6,37.2,37.2,35.4
NYR,2015,NYR,NYR,Team Level,5on4,82,0.87,0.89,0.87,21507,319.37,31.72,27.53,68.91,10.58,208.58,109.67,30.1,31.72,30.1,324,133,157,614,37,14,1,74,8,173,151,287,420,6,12,207,30,28,84,353,70,34,8.74,7.72,15.25,11,10,16,614,457,457,6,6.98,2.1,2.1,36.59,36.59,34.95,49.5,4.62,2.29,7.19,1.48,14.56,35.86,4.42,4.62,4.42,51,15,10,76,4,4,0,10,0,9,39,47,62,7,16,192,62,47,29,45,15,6,1.12,1.85,1.65,1,2,1,76,66,66,29,0.53,0.81,0.81,4.34,4.34,4.32
CHI,2015,CHI,CHI,Team Level,other,82,0.59,0.54,0.52,11471,162.06,39.62,11.06,25.23,5.04,83.83,56.22,38.76,39.62,38.76,167,54,77,298,44,5,2,22,8,63,79,123,177,9,21,145,28,27,20,103,62,56,3.97,7.4,28.24,3,11,30,298,221,221,13,3.31,1.44,1.44,41.49,41.49,40.65,147.8,27.16,10.74,26.96,5.01,79.92,56.21,25.59,27.16,25.59,157,49,51,257,25,13,5,27,2,75,64,132,181,7,17,119,70,23,19,117,53,36,4.13,6.54,16.49,4,7,14,257,206,206,12,3.21,5.43,5.43,24.94,24.94,23.83
CHI,2015,CHI,CHI,Team Level,all,82,0.5,0.5,0.5,298355,2414.71,225.35,165.52,532.1,76.94,1351.57,996.51,218.97,226.98,220.58,2499,849,1245,4593,234,144,31,567,90,1029,1284,2265,3114,258,571,2380,1389,477,642,2532,612,204,74.3,73.3,77.76,70,75,89,4625.26,3348,3378.63,468,36.4,32.52,34.4,227.35,228.85,225.03,2457.27,222.46,171.69,566.09,80.42,1368.66,989.73,212.55,222.05,212.17,2528,872,1133,4533,207,200,45,502,78,1081,1332,2321,3193,294,630,2452,2430,487,644,2548,625,227,71.26,75.44,75.76,73,61,73,4508.26,3400,3380.99,450,38.06,48.57,51.95,208.52,207.94,203.23
CHI,2015,CHI,CHI,Team Level,5on5,82,0.48,0.51,0.5,242431,1920.92,146.52,126.37,443.03,61.27,1078.83,810.97,142.52,148.14,144.13,1986,681,1016,3683,135,111,21,495,75,827,1024,1851,2532,223,492,1859,1294,391,537,2103,457,107,61.34,54.32,30.86,55,48,32,3715.26,2667,2697.62,403,26.01,24.85,26.42,146.11,147.6,145.59,1923.16,156.1,127.19,458.5,62.66,1056.73,790.87,150.21,155.69,149.82,1964,689,935,3588,141,151,32,397,66,825,1073,1823,2512,256,548,1908,2240,415,550,2023,481,149,56.2,57.82,42.08,58,44,39,3563.26,2653,2633.99,400,26.32,33.44,36.51,145.84,145.26,143.15
CHI,2015,CHI,CHI,Team Level,4on5,82,0.12,0.12,0.13,21614,52.94,4.83,2.36,6.53,1.47,15.34,40.48,4.79,4.83,4.79,57,14,13,84,9,1,1,7,1,6,47,48,62,8,19,158,35,48,47,47,21,3,1.18,2.78,0.87,1,6,2,84,71,71,46,0.55,0.3,0.3,5.08,5.08,5.07,351.93,35.87,32.03,75.96,11.78,222.12,117.25,33.46,35.87,33.46,372,123,141,636,39,35,8,74,9,177,161,333,456,16,35,245,31,4,38,374,85,36,9.94,10.29,15.65,10,10,19,636,495,495,3,8.14,9.36,9.36,34.65,34.65,33.16
CHI,2015,CHI,CHI,Team Level,5on4,82,0.91,0.91,0.89,22839,278.79,34.38,25.73,57.31,9.16,173.58,88.84,32.89,34.38,32.89,289,100,139,528,46,27,7,43,6,133,134,243,343,18,39,218,32,11,38,279,72,38,7.8,8.79,17.79,11,10,25,528,389,389,6,6.54,5.93,6.24,34.69,34.69,33.73,34.38,3.33,1.72,4.68,0.98,9.89,25.41,3.29,3.33,3.29,35,11,6,52,2,1,0,4,1,4,34,33,44,15,30,180,89,45,37,34,6,6,0.99,0.78,1.56,1,0,1,52,46,46,35,0.4,0.34,0.64,3.09,3.09,3.09
BUF,2015,BUF,BUF,Team Level,other,82,0.49,0.49,0.5,11114,154.16,27.91,11.19,27.62,5.53,88.09,53.68,26.29,27.91,26.29,149,65,56,270,24,11,1,24,11,73,71,125,190,10,18,145,29,19,25,126,51,37,4.48,6.24,17.19,5,6,13,270,214,214,12,3.22,3.35,3.35,27.78,27.78,26.47,151.14,29.63,10.96,26.09,5.13,85.19,54,28.17,29.63,28.17,146,65,66,277,24,7,2,26,10,78,66,122,187,12,24,133,32,21,25,124,48,39,4.66,6.28,18.69,3,4,17,277,211,211,10,3.17,1.54,2.26,30.53,30.53,29.69
BUF,2015,BUF,BUF,Team Level,all,82,0.49,0.48,0.48,299467,2351.33,205.84,159.65,538.58,76.49,1329.1,974.35,198.57,205.67,198.4,2418,866,1041,4325,199,137,29,541,95,967,1345,2219,3085,269,611,2427,1916,431,520,2509,605,170,68.64,73.64,63.56,63,79,57,4299.04,3284,3265.28,290,35.44,29.62,29.73,211.55,211.02,206.28,2501.99,217.74,169.24,575.43,81.36,1424.91,1038.32,209.4,218.98,210.57,2513,994,1095,4602,215,141,37,654,91,1054,1352,2298,3292,306,688,2488,1669,428,535,2685,627,195,75.83,75.28,66.64,59,81,75,4646.49,3507,3544.26,280,37.05,32.35,33.51,221.28,222.46,218.17
BUF,2015,BUF,BUF,Team Level,5on5,82,0.47,0.47,0.47,243322,1797.21,132.96,115.34,429.63,57.74,1007.18,765.16,129.67,132.78,129.5,1844,664,819,3327,122,94,18,433,72,719,1068,1722,2386,233,538,1852,1817,360,409,1966,458,84,53.91,55.81,23.24,46,57,19,3301.04,2508,2489.28,239,23.7,18.71,18.99,137.67,137.14,135.43,1986,148.31,128.36,476.56,64.3,1127.72,842.76,143.78,149.54,144.95,1991,797,889,3677,150,104,26,542,72,813,1107,1841,2638,268,607,1946,1550,365,443,2200,479,109,61.42,56.59,30.31,50,67,33,3721.49,2788,2825.26,245,26.34,23.62,24.68,149.97,151.14,148.98
BUF,2015,BUF,BUF,Team Level,4on5,82,0.1,0.11,0.13,20478,43.26,3.92,2.02,5.17,1.49,11.83,38.58,3.9,3.92,3.9,51,12,5,68,6,2,1,8,0,8,39,45,57,12,24,182,43,38,25,44,14,5,0.82,1.84,1.26,1,4,1,68,63,63,21,0.47,0.46,0.46,3.94,3.94,3.93,310.4,34.19,27.3,64.89,10.38,196.29,101.94,31.86,34.19,31.86,324,111,127,562,35,28,9,71,7,157,137,289,400,11,27,209,19,11,48,309,87,39,8.33,10.38,15.47,5,8,22,562,435,435,10,6.94,6.67,6.04,35.08,35.08,33.81
BUF,2015,BUF,BUF,Team Level,5on4,82,0.88,0.88,0.87,24553,356.7,41.05,31.09,76.16,11.74,222.01,116.94,38.72,41.05,38.72,374,125,161,660,47,30,9,76,12,167,167,327,452,14,31,248,27,14,61,373,82,44,9.44,9.75,21.87,11,12,24,660,499,499,18,8.04,7.1,6.94,42.16,42.16,40.47,54.44,5.62,2.62,7.88,1.56,15.7,39.61,5.59,5.62,5.59,52,21,13,86,6,2,0,15,2,6,42,46,67,15,30,200,68,31,19,52,13,8,1.42,2.02,2.18,1,2,3,86,73,73,15,0.6,0.52,0.52,5.7,5.7,5.69
DET,2015,DET,DET,Team Level,other,82,0.48,0.52,0.52,13073,183.29,28.57,13.25,34.93,6.25,98.94,67.06,27.68,28.57,27.68,189,60,80,329,35,14,0,39,4,78,79,154,214,10,20,182,64,27,31,144,69,36,5.37,8.44,14.76,11,9,15,329,249,249,13,3.76,3.36,3.16,29.17,29.17,28.62,163.99,30.9,10.8,29.53,5.73,88.85,59.27,29.77,30.9,29.77,172,54,74,300,36,6,1,20,6,91,67,136,190,12,24,153,38,24,32,132,51,43,4.52,5.87,20.51,8,9,19,300,226,226,20,3.12,1.71,1.49,32.45,32.45,31.35
DET,2015,DET,DET,Team Level,all,82,0.5,0.51,0.5,299571,2431.73,219.38,168.44,551.55,79.19,1362.07,990.36,212.69,220.04,213.32,2433,938,1088,4459,209,164,26,618,88,997,1295,2224,3162,328,680,2417,1651,415,599,2514,672,185,71.9,81.9,65.58,76,68,65,4465.98,3371,3376.99,350,37.43,36.13,37.03,219.79,220.34,216.38,2406.9,222.68,163.55,545.21,77.92,1335.89,984.81,213.63,222.82,213.78,2439,892,909,4240,219,168,36,520,103,1013,1308,2220,3112,323,689,2367,1699,455,541,2483,639,209,70.46,77.37,74.86,65,75,79,4241.33,3331,3334.29,337,36.19,36.24,37.49,221.31,221.43,215.94
DET,2015,DET,DET,Team Level,5on5,82,0.49,0.52,0.5,235937,1857.88,144.26,121.25,435.55,60.01,1034.14,774.78,140.72,144.92,141.36,1855,715,834,3404,130,116,18,495,70,736,1023,1725,2440,267,558,1784,1441,334,472,1986,489,95,57.3,59.8,27.17,56,53,21,3410.98,2570,2575.99,284,24.94,24.84,26.17,143.04,143.58,141.87,1838.77,147.37,119.2,434.3,58.83,1014.17,768.13,142.59,147.51,142.75,1873,669,635,3177,138,135,27,419,79,729,1042,1735,2404,283,607,1770,1546,353,433,1940,483,119,55.27,58.62,33.48,47,56,35,3178.33,2542,2545.29,274,24.58,27.62,28.85,143.09,143.21,141.05
DET,2015,DET,DET,Team Level,4on5,82,0.1,0.08,0.09,25304,35.76,4.21,1.89,4.59,1.01,9.82,29.48,4.16,4.21,4.16,38,13,11,62,2,2,0,6,1,8,32,36,49,16,32,217,108,43,47,34,12,5,0.86,1.73,1.62,0,0,2,62,51,51,47,0.43,0.62,0.62,4.02,4.02,4.02,352.08,39.48,31.04,74.29,11.6,218.03,117.56,36.35,39.48,36.35,341,151,193,685,42,26,8,74,15,182,153,299,450,16,34,250,36,25,36,365,84,43,9.48,10.1,19.9,8,9,25,685,492,492,4,7.92,6.75,6.99,40.41,40.41,38.19
